"박진성 시인님 트위터 검색 많이 하시는 거 같은데, 개인적으로 정말 궁금한 거라 꼭 답변 주셨으면 좋겠습니다. 이렇게 멀쩡히 살아계신 시인님이 투신자살하셨다니 말도 안되지요. 동생분이 왜 박진성 시인님에 대한 허위사실을 유포하셨는지 모르겠습니다.",5
"울산포항고속도로, 남경주(70K)  울산분기점(48K), 양방향, ""눈길"" / 주의.",5
"런닝맨 러브라인
1. 월요커플 - 송지효 연애, 개리 결혼
2. 이광수, 전소민 - 이광수 열애설, 전소민(아직 없음)
러브라인 만들어진 4명 중에 2명이 열애설, 1명은 결혼.
이쯤되면 런닝맨에서 러브라인 만들면 열애설이나 결혼소식 들리는 징크스 있는듯(??)",5
"SF로 보고싶은 중혁독자
오랜 별들의 전쟁이 끝을 고했다. 스타스트림에 모여있던 이야기는 세계로 퍼져나갔고 사람들 사이에서 그들의 이야기가 화자되었다. 구원의 마왕이라고 불리었던 한 사내와 그의 곁에 있던 동료들의 이야기. 그러나 세월이 지나고 그 이야기도 조금씩 퇴색될 즈음",5
"여.야는 속히 공수처 신설하라 !!! > 국민청원 > 대한민국 청와대
176,404명 동참 했습니다.
민주주의는 무거운 짐 실은 수레로 언덕길을 오르는것과 같습니다.
우리들이 수레에서 손을 떼는 순간 수레는 아래로 굴러떨어집니다.",5
"갑자기 든 생각인데, 내 예상보다 델은 사실 굉장히 으른미 넘칠 수도 있다. 이때 '나 이거 하기 싫어'하는 엠씨(이름 맨날 까먹음)에게 '아니, 해야 돼.' 낮은듯 안 낮은 목소리로 잘 다그치는 (거짓말인게 함정이라면 함정이지만) 말투가 미쳐버림. 사실 델쏜에서 정신적으로 연상은 델일수도...",5
포스에게 저 장면은 저때만큼은 사실상 붙잡을 수 있는 유일한 희망이자 빛이지 않았을까 금강의 비밀을 알아내고 앤타크를 살려낼 수 있을 것이라는 그런.,5
"손혜원부친 공산주의자,文이 훈장수여(김진의 정치전망대) 
<손용우(손혜원 아버지)=조선공산당 공산청년동맹 서울지부청년당원, 여운형의비서,매달151만원 지급,",5
"여자배구, 11년 만에 '신인왕 쟁투'... 양효진 후계자 탄생하나",5
"김윤석 추천 영화
웃음을 초월한 코미디 11편
(2009년 거북이 개봉 때라 코미디 영화들로 추천했는데,,윤서긔의 취향과 안목이 느껴진다",5
"[뉴스 속으로] 정몽구·최태원·정용진 꼭대기파 … 신격호·서경배는 중도파 - 중앙일보
내 Google 피드에서 공유함",5
여러분 류시원 최지우 주연의 진실을 아시나요...?,5
김고은 신하균 나이차이 열애 장기하 아이유 나이는 숫자에 불과하다 - Korean News:,5
내 최애만화작가는 이미라씨였지만 신일숙의 아르미안의 네딸들은 지금 봐도 좋을듯. 결국 연애가 나오긴 하지만 요즘 애니보단 나음.,5
[뉴스다임] [국회입법다이어리] 유동수 주택법 일부개정법률안 대표발의,5
김민종 ....하얀 그리움.... 봄 감성으로 노래 가사 바꾸면 .... 뮤직비디오는 이 느낌일거 가타....,5
"이창희 진주시장 ""도시 기반 다져 제2의 도약"":",5
"'비디오스타' 무술감독 정두홍, 韓 액션배우 TOP7 공개 '정우성 대단':",5
"[판결] 이우현 의원, 항소심도 의원직 상실형 - 지역 정치인과 사업가 등으로부터 10억원대 불법 자금을 받은 혐의 등으로 기소된 이우현 자유한국당 의원이 항소심에서도 의원직 상실형을 선고받았다. 서울고법 형사3부(...",5
"[데일리메일] [데일리메일]장기용♡이예나, 1년째 열애중➠당당 데이트 시선집중",5
남태현 유인나 성형전 닮음,5
"친구없는 저를 구원해주세요 ㅠㅠ 
맘찍해주시면 선팔갈게용 홋러버단 환영 셉러버단 환영",5
김태희(은)는 살아남은 백색의 폰.,5
"Q.김진혁이 청포도라면,
박보검:저는 망고다.팬미팅 때 MC를 맡아주신 박슬기 누나가 나에게 망고라고 해주셨다. 망고는 씨가 대단히 크고 단단한데 겉은 말랑말랑하고 부드럽지 않나.나 또한 망고처럼 단단한 내면을 갖고 있다고 해주셔서 ‘그러네’ 싶더라",5
"경희대학교 포스트모던음악학과와 연계한 교육·실습이 이뤄지고 있는 학과는 경희대 포스트모던음악학과 이우창 교수, 가수 김현철·심현보, 음악감독 모그, 재즈가수 웅산 등이 교수진으로 강의를 하고 있다.",5
[SPO 톡] 'NC 코치 계약' 이호준 ＂책임감 갖고 연수 간다＂ (출처 : 스포티비뉴스 | 네이버 스포츠),5
이혜정 ¨이희준과 결혼 후 내 편이 생긴 것 같아 편안해져¨,5
"중국 삼국시대 말, 사마염의 진(晉)이 동오를 병합하기 직전의 지도입니다. 중국 전체의 군(郡)을 모두 표시하였고, 그 아래의 현(縣) 단위는 밀도상 다 들어가질 않아서 생략했습니다. 원래는 모의전 설정용이었는데, 어느새 원래 목적은 까마득히 멀어진 불운의 지도이기도 하지요. (2012년 제작)",5
"목포시 최우선 보존 계획 6채 중 2채도 손혜원 조카가 1년전 매입 ‥목포시 사업계획 사전에 안 의혹
--->  전남 목포시가 작년 예산을 투입해 ´근대역사문화공간´ 내에서 최우선적으로 매입·보존하려고 계획했던 가옥 6채 가운데 2채가 손혜원 의원의 조카 손소영씨 명..",5
타블로의 학력논란이 커지자 MBC 방송국측에서 타블로와 타진요회원에게 스탠포드 대학에 직접가서 확인을하자고 섭외요청을 하였고..타블로는 이에 응했지만.. 타진요회원은 살인의위협을 느낀다는 이유로 방송에 불참했다.,5
"싱어송라이터 조정치, 26일 5년 만에 정규 3집 발표",5
"[승효상문]무제01
공백포함 5517자
그냥 썰로 내버려 두려 했는데, 쓰고싶어서 정리해서 올립니다.",5
"워너원 윤지성 하성운 황민현 옹성우 김재환 강다니엘 박지훈 박우진 배진영 이대휘 라이관린 워너블 워너원 완나완 우리원 서치하다걸려라 너네 8월7일에 브이앱켜고 마피아해라.....,,, 나일단 적어도 올해 8월7일까지는 살아있어볼게",5
"윤경호, ‘자백’ 출연 확정… ‘이준호-유재명과 호흡 맞춘다’",5
[나는 이제껏 존재하지 않았던 새로운 설화를 만들 겁니다.],5
"‘서강대 원빈’ 고주원, 소개팅녀와 첫 데이트 장소는 ‘인제 자작나무 숲’…‘궁금증 폭발’",5
"클라라, 조인성·신격호 회장과 이웃된다…호화 신혼집 '화제'",5
"전직 특감반원 김태우 수사관의 변호인이 사임했다. 석동현 변호사 ""김태우 폭로 순수성 흠집 나서는 안 돼""…한국당-김태우 연계 의혹 제기 법적 대응 예고.",5
"190201 용준형 솔로 첫콘 교환구합니다!!
저: A구역 n번대
님: B구역 n번대
디엠주세요~~",5
백종원 가게 첨와본듯,5
"오니를 베었다는 히게키리나 츠치구모를 베었다는 히자마루도, 본래는 조정에 대항하는 지방 호족 세력을 '오니'나 '츠치구모' 등으로 불렀기 때문에 그런 세력을 제압할 때 사용했던 칼에 설화를 붙였을 가능성이 크고.
슈텐도지를 베었다는 도지기리도 본래는 산적을 토벌한 칼일 거라고 합니다.",5
연하는 귀엽고 연상은 기대고 싶고 동갑은 무엇이든 될 수 있는 매력이 다 나름대로 있는 것이지,5
"일단 주요인물은 내캐 둘과 서우가 나올것이고
윤지안: 반정부 소속 센티넬. SS급이고 행동대장같지만 지휘자쪽 뭐 어느지역 대장정도는 맡고있겠지
현서우: 지안이 가이드. 전용가이드겠죠 지안이랑 연애도 합니다! 근데 거의 일반인.....
김하은: 정부소속의 센티넬 SS급. 전용가이드x",5
김성철 측 “‘82년생 김지영’ 긍정검토중” 정유미-공유 만날까(공식입장),5
"도경완장윤정, 둘째 출산 전 가족들과 함께 여행…“힘들지만 기뻤다”",5
"하루쯤은 온전히 독자이고 싶다는 민음사 편집자 서효인과 박혜진. 책 읽고 책 만들고 책 쓰는 이 둘이 독서일기 를 출간했는데요, 그와 관련해 편집자로 시인으로 평론가로 책에 관한 다양한 얘깃거리를 나눠본다고 해요. 1월 22일 책방연희요!",5
스스로 몸을 보호하는것도.. 나쁘지는 않죠. 선생님을 신용하지 못한다면 그래도 좋아요. 그래도 그거랑은 별개로..~ 선생님은 사쿠라군을 계속 좋아할거 같네요..,5
아무리 유익한 책이라도 절반은 독자가 만드는 것이다. -볼테르,5
"*
김윤석관 마지막 모금
 며칠 남지 않은 기회
1월 13일까지 참여를 기다립니다
김윤석 배우님의 포토북을 손에 넣을 기회를 놓치지 마세요",5
"""강동원·정우성·하지원"".. '비스' 정두홍이 만난 톱배우들[종합] | 다음 연예",5
"그 뭐냐. 백종원 선생님 책에도 보면 꼭 ‘진상고객을 어떻게 해야하는가’ 파트가 들어가는데요, 대체로 ‘그딴 놈 말 들어주면 안 된다’라고 적혀있죠. 들어주면 망한다고.",5
"김영환 ""형님을 정신병원에 입원 시킬려고 하셨죠?"" 
이재명 ""저는 그런 일 없습니다"" 
김영환 ""왜 없습니까? 그... 보건소장 통해서 하지 않았습니까?"" 
이재명 ""ㅎㅎ 그런일 없습니다"" 
진짜?",5
"나랑 살자.
나랑 같이 살자.
다음 생에는 누구랑 살든 상관 안 할게.
이번 생에는 나랑 살자.
행복할 거야.
약속할게.
/김은숙, 신사의 품격",5
"조윤선 전 문체부 장관, 김종덕 전 문체부 장관, 이병기 전 대통령 비서실장, 남재준 전 국정원장, 현기환 전 정무수석 비서관, 이우현 한국당 의원, 신연희 전 강남구청장 등등 더 있어요!",5
이광구 전 행장은 2015∼2017년 우리은행 공개채용 서류전형 또는 1차 면접에서 부유층 지원자 37명을 부정한 방법으로 합격시켜 우리은행의 인사 업무를 방해한 혐의(업무방해)로 불구속기소 됐습니다.,5
자기가 하자면 하고 그만하자면 그만하는 연상애인 자랑하는 연하잖아 옆에서 얌전하게 들으면서 고개 끄덕거리는 연상은 뭔데...,5
"하찮 흑룡왕 좋아해..
A: 요즘 지옥불이 올라오더니 내 몸이 마치 불구덩이에 데인 듯 뜨겁구나. 마치 하데스가 내게 힘을 불어넣은 느낌이야. 하지만 그 탓인지 영혼이 바스라지는 느낌이 드는군. 전투에 지장이 생길 정도야.. 만듟. 자네라면 이게 어떻게 해야 구원을 받을 수 있는지 아나?",5
기상캐스터 김대건이었습니다,5
"´바람의 딸´ 한비야, 지난해 네덜란드 구호전문가와 결혼",5
나 이거 엄청 좋아한다 우시지마 얼굴은 정말 우시지마인데 표정 때문에 늑미 때 김조한 배우 얼굴이 막 보여,5
우리 학원에 자주 놀러오는 고앵이 보고 모두 정화되시길.,5
"희준님 인스타스토리에 요섭
결국 둘이 볼링쳤구나ㅋㅋㅋㅋㅋ",5
"박성수 이랜드 회장, 계열사 경영 믿고 맡긴다…3040세대 전면 배치",5
일본 정부가 한국에 ‘트럼프식 관세 폭탄’을 부과하는 방안을 검토 중인 것으로 전해졌다.   산케이신문은 7일 익명의 일본 각료를 인용해 한국 위안부 피해자 측이 신일철,5
"브루스 - 배트맨은 상징일 뿐이야.
레이첼 - 이 얼굴이 이젠 그 상징이야. 모든 범죄자가 두려워 하는 상징. 내가 사랑했던 실종된 그 남잔 아직 안 돌아왔어. 어딘가에는 있겠지.",5
"전인권, 50년 넘게 살아 온 삼청동 집 공개… 산 중턱에 자리한 이유는?",5
마치 ..  이완맥그리거를 존경해서 이완 이라고 예명을 지었으나 알고보니 오리지널발음은 유안 맥그리거여서 허망해진 김태희동생의기분이되어버렷어,5
"국내 첫 영리병원.. 의료 공공성 해칠까
원희룡 제주지사 "" 중앙정치 관심보다는 도정 안정시키는 게 중요""
녹지국제병원 허가 ""불가피한 선택..비난·책임 감수""
""단 한개도 허용할 수 없다"" 제주 영리병원 반발 거세진다",5
그리고........ 꼬불꼬불하게 그림 그려놓고 넓이 구하라 할 때..........,5
"유은혜 ""엘리트 위주 선수 육성 방식 전면적 재검토 필요""(속보)",5
"‘국민 사랑꾼’ 최수종 “아내 하희라, 함께 있는 것이 선물”",5
"15랭크이상 새해 감사제 포토카드 랜덤증정 이벤트!
안서당 매장에 오셔서 15랭크 이상인거만 스태프에게 보여주시믄
굿즈구매여부와 상관없이 새해 감사제 포토카드를 랜덤으로 뽑을 수 있게 해드릴게요!
숨쉬듯 게임돌리는 우리에겐 너무 혜자로운 배포이벤트에요(1인1장)
좋은소식RT플리즈",5
기록을 하는 건 기억하기 위해서일까? 아니다. {이렇게} 기록을 하는 건 나를 기억하기 위해서가 아니다. 그건 망각의 고통을 이기기 위해서다. 아무것도 자기를 이겨낼 수 없다고 주장하는 그 고통을._롤랑 바르트『애도일기』(김진영 역)p.123,5
"인스타그램에서 
자세한 소식은 카라 인스타그램을 확인해주세요",5
진작에 예약함. .. 김연우걸로 부르려다가 뱅크걸로 골랐어요,5
"[더뮤지컬 뉴스] 14일 열리는 제3회 한국뮤지컬어워즈 축하공연으로 , ,  등을 비롯해 박정자, 김소현, 유시현, 전예진, 이건명, 김현준, 수호 등이 무대를 꾸민다고 하네요. >>기사보기<<",5
백종원의 골목식당 빽다방편,5
김광림 ˝전국 17개 시도에 예산 나눠주기 사업˝  이종구 ˝‘4대강’ 비판했던 여당의 ‘이율배반’정책˝ 송언석 ˝지역균형발전’논리도 이해할 수 없어˝  기획재정부 출신 국회의원들..,5
"190126 밤공 
네 거짓말은 거짓말이죠.....",5
김지영 대본리딩 끝나서 30일부터 촬영 들어가구 한달 찍고 서복 들어간대유 ( 정보 공유 감사합니다 ?? ),5
아래 박승철 헤어스튜디오의 컬러들과 Since 1981는 카카오프렌즈의 김성철 목사님 또는 김보성(전직 경찰 윤희영씨?와 방혜림씨의 손 가락 모양 오케이)씨와 어떤 연관이 있을까요?,5
이정민 '제1회 교촌 허니 레이디스 오픈' 우승,5
"이진숙 대전 MBC 사장, 사의 표명",5
김웅 “녹음 이유? 도저히 안되겠다 생각…손석희 할아버지라도 증거 수집”,5
따뜻하게 지내십시오 블링크~~,5
우병우는 왜 조용히 풀려났나,5
잠깐자다왔는데 또 속안조아 이쯤되면 걍 잠을안자야,5
"DSP 측 “이호연 대표, 투병 끝 오늘(14일) 별세”(공식)",5
"[텔리뷰] 이파니 ""나는 죄인, 이혼 후 미혼모 사실 숨겨""",5
가운데 분이 아산무궁화 새로운 선수분이거든여 정말 잘생기셨어요 세상에 이제부터 안현범 오세훈 김민우,5
이진성 헌재소장 “헌법은 불변이 아닙니다”,5
"의문점 2가지
김웅은 2017년 일를 왜지금 협박하나?
그 사건정보를김웅에게누가넘겨줬을까?
얼마전 조국수석이 공수처를 만들려면 국민들의 힘이 필요하니 도와달라고 했죠?
JTBC에서는 타방송사에서 안다룬 2가지를 내보냈죠.
-삼성관련 보도 그리고  공수처 보도",5
글고 예전에 주연이가 무간도 봣다길래 주연이가 무간도 주인공이라면 조직원으로 위장한 경찰 (양조위) vs 경찰로 위장한 조직원 (유덕화) 머가 더 어울릴 것 같냐고 무러밧엇는데 후자 골라서 진심 개처돌이 될뻔햇음,5
"손경식의 경총, '제2의 전경련' 됐다 
대통령 앞에서 상법·공정거래법 개정 반대
국민연금의 한진그룹 주주권 행사도 제동
지난해 정관개정..'종합 경제단체'로 변신 
정경유착으로 위기 빠진 전경련 역할 대체",5
“서울은 모든 욕망의 집결지입니다. 아시겠습니까?” _김승옥  문학동네 한국문학전집,5
"동햬와 규혅은 유명한 캠퍼스 커플이였음. 동햬를 찾고 싶으면 규혅이 있는곳으로, 규혅을 찾고 싶으면 동햬가 있는곳으로 가라는 말이 있을 정도로 두사람의 사이는 굳건했고 무너지지 않을것 같았음.
이혁쟤가 나타나기 전까지는.",5
"백남준 아트센터에 다녀오다.
작가가 말 하고자 했던 유쾌하지만은 않은 이슈거리들이 시각적으로 표현된 바와
 사정상 이제는 볼 수 없게 된 백남준 작가의 《다다익선》의 차후 계획에 대해 후발주자분들과 함께하는 토론회도 참여해보는 조흔 기회가 되었습니다. 일주일 전에 신청해두길 잘했다지.",5
얘들아 너네 양민우 검사 알아? 그 아이패드 한 손으로 다 감싸고 가슴 완전 큰 그 검사인데 알아?,5
"석영이 처장님은 팩까지챙기면서 정작 지는 핸드크림도 안 바를것같음
리명운 석영이가 사준 핸드크림 바르다가 박 선생, 손 좀. 하고 양손으로 남은거 발라줬음 좋겠다(손 씻고옴
거칠어진 손에 부드러운 손이 손가락 사이사이까지 쓰다듬으니까 좀 이상해지는 박선생과 바르는데만 집중 중인 부리남",5
금강정 박고싶으니까 시바나 바하무트 줘~~~,5
"""절망은 마음의 자살이라고 하였네. 밤이 지새면 새날이 밝는다는 거야 엄연한 진리가 아닌가. 너도나도 작은 힘이나마 합쳐나가면 새날은 앞당겨질 거네."" 여운형 呂運亨",5
"[다음카페] 최재성 ""여야 합의되면 김성태 딸 채용비리 국정조사 가능""",5
'연애의 맛' 고주원 나이는? 소개팅녀 김보미 비주얼 화제 '청순미녀',5
"'첫 연승' 현대건설, 기본보다 강한 무기는 없다",5
"오늘은 바로 
대장동관련 1공단
사건 판결이 나는 날이다
지난번 550억 조정신청
토지주와 은수미 서로 불만 
은수미의 조정신청 거절로
오늘 판결난다
대략 1천억 배상 판결 예상한다
이재명은 결코 이길수없다
이미 이사건으로 김사랑에게
패소했으므로.",5
"하태경 의원님,일베는 남성인권진영의 독버섯인가요 아님 우파의 희망인가요?",5
"손혜원 “투기괴담 최대 수혜자는 손소영 카페”
출처 : 서울신문 | 네이버",5
"'에비앙 3R 선두' 김효주, 메이저대회 품나",5
김진태에 개 입마개 풍자로 기소됐던 둥글이 박성수씨가 무죄판결 받았다. 법원은 박씨가 작성한 글과 현수막은 김진태가 국회의원으로서 합리적 언행을 해야 한다는 취지에서 1인시위한 것으로 본다고 밝혔다. 개 입마개 필요한 사람 한둘이 아니다. 김성태 나경원 이은재 장제원 이언주 등등 수많다.,5
"박시후-장희진-김해숙-김지훈-장신영-송재희-임정은-윤성식감독, 하트 (바벨 제작발표회) | 다음 연예",5
"[핫 예고]'비켜라 운명아' 62회 박윤재x서효림, 꽁냥꽁냥 데이트…강신일, 김혜리 과거 바짝 추적",5
선악에 대해 가장 아슬아슬한 사람이 배트맨인데 브루스가 누군가의(특히 슈퍼맨) 정당성이나 옳음의 기준이 되는거 너무 좋음. 그리고 본말전도 되어서 그 기준이 아니라 브루스에게 집착해버리는거라던가.,5
"""검·경 '민주노총 암적존재' 표현, 정부가 사과해야""",5
"윤성식과 김흥수는 돈이었고, 오영주는 젊음이었어. 유검사의 욕망은 뭐냐고.",5
요즘 트이타 넘 나태하게 한 것 같아서 트친소 열어용 다 상관없고 그냥 잘생긴 븐낵삥꾸 좋아하면 와요 앑맘 다 유멘으로 잡을게여 트친들 인용 촘 부탁해링,5
박미경 '이브의경고' 이세은 줌바댄스 카르마힐링센터2018.12.28,5
"용산 참사 10년이라고 뉴스에 나온다. 
고뇌하게 하는 비문 같았다는
신형철씨의 ' 느낌의 공동체' 에 인용되었던 / 그 날의 신경민 앵커의 보도글 중 인용해 본다.
""특히 철거민이건 경찰이건 사람이라는 요소가 송두리째 빠져 있었습니다.""
다시는 이런일들 없었으면 좋겠다",5
"문재인정권의헌법위반혐의15개항목)   11. 한국과 미국이, 천안함 폭침 주범(主犯)으로 규정, 제재명단에 올린 김영철을 평창동계올림픽 폐막식에 참여하도록 허용하고 그를 상대로 한반도 평화를 논의하며.(조갑제)",5
웹툰 그거같다.. 그 뭐지 손현주 나오는 영화,5
"[조정치 정규 3집 '3'] 
조정치와 함께 한 9명의 뮤지션을 소개합니다! 
프롬
""그동안의 훌륭한 행보 때문인지, 이제는 목소리만으로 어떤 장르를 만들어 냅니다."" by 조정치",5
"노태우 정권 당시 군내 부정선거와 정치개입 폭로하는 양심선언 했다가 강제 전역당했었음. 
당시 ‘군명예선언’ 주도했다는 이유로 강제전역당한 이동균 대위와 김종대 중위가 정부 등을 상대로 “강제 전역처분 취소하고 강제전역으로 인한 손해배상하라”는 소송 제기함.",5
"갑자기 많은 수호자들이 도시로 한번에 돌아오려니 교통체증 장난 아냐
광속으로 나는 비행선이 있으면 모해여 꽉막혀서 한시간에 일미터씩 움직이는데
송수신기 틀어 고스트들이 만담하는 라디오도 좀 듣다가 고스트 가위바위보하자 지는 사람 청소하기 손부터 주고 말해요 부활할때 양심은 안살렸나",5
190105 블랙핑크 (BLACKPINK) 무대 대기중 블링크인사하는 [4K] 직캠 Fancam (골든디스크 어워즈) by Mera 골든디스크 어워즈,5
전 근초고왕-장보고-김좌진-안예은입니다,5
"『우크라이나2』 우크라이나 '김태희'와 사랑의 터널을 갔다면, 더욱 좋았을 텐데..",5
"김태리, 박찬욱·김은숙 시대극 이어 조성희 SF..'클래스 다른 행보'[단독 종합]
출처 : OSEN | 네이버 TV연예",5
"조선시대의 춘화첩으로 전해지는 '운우도첩' 과 '건곤일회도' 는 각각 김홍도와 신윤복이 그렸다고 전해지는 작품입니다만, 실제로 그렸다기보다는 후세에 김홍도와 신윤복의 낙관을 찍은 것이라는 설이 있습니다.",5
"이파니 ""서성민과 권태기로 이혼까지 생각"" 눈물 (ft. 좋은아침) | 다음 연예 
쉽지않아 ㅜ",5
왜 약간 그 느낌 잇잖아 신윤복그림 유노?,5
러블리즈 8명 다 좋아하고 최애 류수정이 차애 지애 울림걸즈때부터 좋아했어요. 같이 8명 얘기하실분 와주셨으면 좋겠어요. 전 여덕이고 여덕'만' 받으니까 남덕오지마 남덕오지마라고 써둬도 계속 오는데 남덕오지마 삼촌팬?오빠팬? 오지마 시바 남덕오지마,5
'분양가 370억' 조인성·신격호 산다는 클라라 신혼집은,5
"손혜원 두조카와 관련된 건물중 창성장은 작년8월초 리모델링 끝내고 영업 시작, 손소영카페는 2017년12월 리모델링 끝냄. 문화재거리 지정으로 이득 보려 했다면 문화재거리 지정될때까지 기다렸다 수리비 지원 받았어야 맞지 않나여? 문재화재거리 지정 작년 8월 손혜원 관련 건물들 문화재 지정안됨",5
와중에 설화끼리 대립하고 서로를 뜯어먹는 거 너무 좋네 활자가 다른 활자를 씹어먹으며... 마계의 봄과 신화를 삼킨 성화...,5
"'2017 KBS 연기대상', 김영철-천호진 공동 대상 수상 '영예'",5
">
 ""애벌레 현진이짤의 이름은?""
오늘 스키즈 본방 마지막 날인거 다들 아시죠??
미리 가서 구독하고 5시에 땡!치면 바로 보기 (번뜩)
매력둥이슼둥이들의 중독성 쩌는 짤방을 공유하며 다같이 5시 카운트다운 꼬우",5
"[종합] 장근석X한예리, ˙스위치˙ 출연 확정..＂사기꾼-검사 케미 기대＂ (출처 : 서울경제 | 네이버 TV연예)",5
엥 김주나????프듀 그 김주나?,5
"[사람이좋다]홍경민 아내 김유나, 불후의 명곡 해금연주자로 나와 결혼까지!!",5
"사랑은 머리와 심장과 감각을 동시에
공격해 오는 가장 강력한 열정이다.
- 볼테르 -",5
"조승우&김태희 맥스웰하우스 CF 메이킹2 
주관적 킬포: 중간에 웃음, 태희님 발잡아주기",5
"강민이 사랑단 유가랑 트친해요!!
 강민 최애고 칠벨벨 다 아껴요 
+흔적 남겨주시면 유멘맞괄해요!!",5
정말로 겹트 6명만 딱 모여서 뫄뫄즈가 아니라 진짜 언니 동생처럼  지낼 분 흑흑흑흑흑흑흑흑 사진도 공유하구 일상 공유하고,5
"총선 출마 의지가 강한 인사로는 수석급에서 정태호 일자리수석, 비서관 가운데 백원우 민정비서관, 송인배 정무비서관, 조한기 제1부속비서관, 권혁기 춘추관장 등이 있다//......",5
"“정부와 국회가 이젠 바뀔 때입니다. 기업은 좀 눌러도 된다는 낡은 생각을 버려야 해요.”
손경식 한국경영자총협회 회장(80·사진)은 1일 한국경제신문과의 단독 인터뷰에서 “땅에 떨어진 기업인들의 사기를 끌어올려야 한다”며 이같이 말했다.",5
무영이. 김무영.,5
추리일드 좋아하는데 보통 둘이서 짝짓고 조사하는 경우가 많은디 셜록홈즈처럼.. 생각보다 남남 남녀 여남 페어는 있어도 여여페어는 생각하고보니 잘 안보이는 것 같다 여자인건 유키에가 찍은 죠시데카밖에 모르겠음 그래서 어딘가모르게 낯선감이 좀 있던거 같은?? 류시원만아니면 탕끓였을텐뎀,5
"[포토] 이용섭 광주시장, 김배길 애국지사 방문 / 브레이크뉴스",5
나 성격 양세형님 같다는 말 되게 친구들한테 자주들어,5
"송재림, ‘일뜨청’ 결방 아쉬움 달랠 한방…부드러운 미소+주먹 불끈 새해인사",5
옆에 김태희가 지나갔다고? 알게 뭐야. 귀찮아...,5
"이명수 국회 보건복지위원장, 구강보건법 일부개정법률안 대표발의(아산데스크 보도)",5
"조정치 정규앨범, 정인·선우정아 등 9명 뮤지션 참여
&gt;",5
"말은 하되 대화를 할줄 모르는 사람들이 많다.
대화는 말을 처음 시작할때부터 주고받고 나누는 것을 배움에서 시작되는것같다. 
나는 말만 하는 사람 앞에서는 거의 듣는 편이다.",5
충격실화 문호준 계속 유튜브에 떠서 구독한줄 알았는데 응 안했음,5
