"릭미팅 티켓팅 성공기원  
에릭포도알 만들어왔습니다  
우리 원하는 자리 성공합시다",버림
쏘니 에릭센 토비 포옹,버림
"데뷔 쇼케 자기도 눈물 참고 있었으면서
우는 막내 제일 먼저 뛰어가 안아주던 재현이
잘될거야 우리보이즈 소중해ㅠㅠㅠㅠㅠ",기쁨
THE CASTLE 더보이즈 에릭 + 주연 개인 무대,버림
"170125 

감았던 눈을 떠봐, 달라져 모든 게 다
아무도 모르는 새로운 세상을 봐",버림
"190131 솔직히 고백하자면 울고있는데 이유 1번. 영재가 너무 귀여워서, 이유 2번 살면서 이런 조명 처음봐서",기쁨
어린이 시절에 어른 되면 에릭 로메르 영화 속 옷들처럼 입고 다녀야지 했는데,버림
"[에릭] 너무 너무 너무 엄청 엄청 엄청 감사해요 울 더비  사랑해!
Again... thank you guys so much! love y’all!",버림
"190126 팬콘

새젤귀",버림
"170125 

소년같은 문정혁",버림
하복릭,버림
문에릭 취미가 그거라던데.. 바수니 ..... 심장 나노로  쪼개버리기.....,버림
"190123 
천재얼굴",버림
출근길에 어르신 벨소리가 우렁차게 울리는데 베사메무쵸. 바로 떠오르던 이 영상!  셋 다 너무 잘춰서 또 심쿵,버림
181211 성덕 라이브 출근,버림
에릭센 이적안한다 ..!,버림
케빈은 박지훈 군의 팬인 친구에게 싸인씨디를 선물하고 싶었음같은 그룹 이대휘 군과 친한 에릭에게 부탁에릭이 박지훈 군의 싸인 좀 받아달라고 이대휘 군에게 부탁에릭한테 받은 싸인 씨디를 더보이즈 한정반+아식스 굿즈와 함께 포장해서 캐나다로 부침친구 분이 받고 인증,중립
미리 엉덩이 맞을 준비한 오빸ㅋㅋㅋㅋㅋ,버림
"루드빅 화이트 르블랑.

그래요. 오늘 사냥감은... 아, 저기 있군요. 
(허리띠 풀렸는지 못봐서 넘나 슬픈...ㅠㅜ)

Cos 에릭(Eric)
P.b 타카님(",버림
볇삶 활력소 문에릭 떡대,버림
"휴고가 한마디로 정의하는 토트넘 선수들 케인-골 넣는 애, 델리-행복한 애, 다이어-튼튼한 애, 쏘니-빠른 애 아주 작게 strong이라고 말해서 나 완전 터짐ㅋㅋㅋㅋㅋ + 에릭센은 창의적인 애 였어요!",중립
"(별안간) 묵혀둔 더보이즈 노에어 팬싸 후기 몇 개.. 

드림카: 에릭-마세라티, 학년-벤틀리 쿠페(사고x타고o싶음), 활-스포츠카
월드투어 가고 싶은 곳: 활-지구 반대편, 학년-홍콩, 제이콥-토론토, 에릭-런던
고치고 싶은 점: 상연-여유로워지고싶음, 제이콥-입벌리는습관, 학년-너무 솔직함",버림
보는 순간 말랑해지는 기분. 열두살 에릭이 너무 귀엽네. 열세살 에릭이도 여전히 귀엽지요? 보고 싶다.,기쁨
꺄르르 귀여워어어어ㅓ어ㅓ윽..,버림
루프앤드 vs 신화,버림
"190127 팬콘 중간토크 
가위바위보 이겨서 먼저 말함ㅋㅋ",버림
"190127 팬콘

울지 마",버림
"190123 ERIC으로 4행시 지어보겠습니다
E ㅔ릭 가온차트 수트빨
R eal로
I  뻐
C ㅏ랑해",기쁨
"[에릭] 

Today's Song Recommendation!

요즘 빠진 노래예요~ 노래 들으면 더비 생각 자꾸나  안들어도 나고... 
“When I’m with you” - this is for you THEB",버림
"에릭 : 제 예상에는 큰 어려움은 없을것...
실패 후 
앞으로 다시는 티케팅을 우습게 보지 않겠습니다
앞으로 다시는 티케팅을 우습게 보지 않겠습니다
앞으로 다시는 티케팅을 우습게 보지 않겠습니다

본인 팬미팅 스스로 티케팅하는 21년차 아이돌 (또번외편)",버림
"[에릭] 현주니가 셀카를 잘 찍긴 매우 잘 찍어요... 인정~  
‘00 liners 4EVER y’all",중립
"트찰라: 은자다카, 배 많이 아프니?
에릭: 괜찮아...
트찰라: 하나도 안 괜찮아 보이는데, 배라도 만져줄까?
에릭: 그것보다 더 아래 만져줘.
트찰라: 은자다카.
에릭: 응?
트찰라: 배 더 아프고 싶은 거니?",버림
190131 파워풀하네여,버림
얼마전에 에릭이랑 대휘랑 닭갈비를 먹은 선우,중립
2019 ERIC's Moonday Official Goods 온라인 사전 예약 판매 안내,버림
우리 영재 너무너무 사랑해.. 행복한 이틀이어써ㅠㅡㅠ영재팬이라 행복해.. 팬콘 정말x1222 멋있었어 손영재짱,기쁨
"[에릭] 드뎌 D-1 우리 곧 봐요~ 
Finally... D-1... see you soon guys!",버림
"190112 대구 팬싸 
ㄱㅇㅇ",버림
"좌-머그샷
우-잡힌 후 기관에서 강제로 컨트롤하는 목걸이 채워진 것 같음

그래서 엑스맨 같은 뮤턴트인 로저로 로저른 보고 싶다. 데오퓨 같은 세계관으로 뮤턴트가 탄압당하는 세계관에서 로저는 에릭처럼 독립군 강경파인데, 붙잡혀서 목걸이가 채워진거야",버림
[2019 ISAC] 남자 60m,버림
넌 까만 밤에 별 다른 건 안 보여,버림
"안녕하세요 GEOMETRY입니다
더보이즈 첫 팬콘[THE CASTLE]에서 에릭을 응원하기 위해 양일간 종이슬로건 나눔을 진행합니다. 

?날짜: 1월 26일/27일
?수량: 300/200
?시간과 장소:당일 트위트에서 공지 
더비들 많이 많이 받아가시고 에릭에게 많이 응원해 주세용",버림
"190123 가온차트 노에어
▲ 
~all i want is you you~",버림
"케빈 친구 suggi 님이 워너원 박지훈  팬이신데, 케빈이 워너원 CD에 싸인 받아줬어요... 대휘 친구인 에릭한테 케빈이 부탁해서 캐나다로 택배 보내줬나봐... 에릭이랑 워너원 두 분 모두 너무 감사합니다",기쁨
넘 깜찍한거 아닌지,버림
190131 트러블ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ메 ㅍ춯풒 이커 풓훌팧하,버림
[에릭] 어흥 pt.2,버림
칭구를 만나느라 ㅅㅑㅅㅑㅅㅑ,버림
190127 THE CASTLE Day2 프리뷰,버림
블팬2에선 슈리랩에서 일하고 있는 에릭 원한다,중립
"D: 저 손 멋있다
H: 저거 내 손인데(해맑)",버림
"사람과 연을 끊을때

확실히말로끊는타입 : 토니 나타샤 배너 버키 피에트로

자연스레끊는타입 : 스티븐 로키 클린트 완다 트찰라

끊지않는타입 : 스티브 피터 토르 비전 에릭

약간 이런 느낌이야",버림
순한맛시절 케일이랑 에릭이랑 만나면 무슨 얘기 했을까,중립
블팬2에선 슈리랩에서 일하는 연구원 에릭...간절히 원합니다22,중립
[에릭] 음료수 원샷하는 우리 선우 ^^ 잘했어 칭구야!!,기쁨
오ㅃㅏㅠㅠㅠㅠㅠ,버림
"더비를 위해서 더보이즈 있는 곳
어디든 달려갈게 
울 덥깅이들 무릎 안 펴도 트윙클
응원석 습격 현장",버림
"190126 가은틸다
영상 정리하다 카메라 응시하면서 가는게 넘 귀여워섴ㅋㅋㅋㅋ
(앞사람 손 때문에 가려서 잘린 단비랑 에릭구 미아내ㅠㅠㅠㅠ)",버림
"190127 팬콘

이젠 멋있는 영재",기쁨
"190123 기온 레카 HQ
머리 부터 발끝까지 
릭아 콘서트 화이팅",버림
"[에릭] THE CASTLE D-DAY   우리 좀 있다 만나요~ 
see you guys soon!",버림
똑 같 다!,버림
감미롭게 노래부르다 과거영상때무네 당황해써ㅋㅋㅋㅋ,버림
되로 주고 말로 받는다.,버림
우여곡절 끝에 찍었다... (동물귀는 그냥 취향이라 넣어봄),버림
190126 팬콘,버림
'린스타트업’으로 유명한 에릭 리스의 신작 The Startup Way의 한글판이 드디어 출간.,중립
"190123 가온 ENDING

귓속말ㅋㅋ",버림
"[에릭] ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀요미 친구와 형  
HAHAHAHAHAH CUTIES 
D-3",버림
181210 마마,버림
요즘 낙은 애쉬칼라일 상상인데요 좋아하는 조합에 성격들이라 지인분과 이야기하면서 즐기고 있어요ㅠ_ㅠ 찌통구간 상상하고 좋아하기........ 프로스트 알파들 특징이 순정이라 한번 좋아하면 좋아하는 사람만 보게되어서 가슴앓이 많이할거같네요(설렘,버림
랍켄에 랍이 순정일때..,버림
"작가님 집착광공을 좋아하시는군요.....?!그렇다면 최애 소설도 궁금합니다! ? 핫 너무너무 좋아합니다...최애소설은 하나만 꼽을수가 없네요 흑흑 리페일님 열병,훼손,페일던, 이순정님 짐승 좋아합니다...!",기쁨
"~1/9 톡소다

이순정 작가님의 , 6화까지 무료 이벤트!
유료 회차에 댓글 달면 100% e캐쉬 증정!",버림
근친이 순정이라니까 되게 좀 그릏다,버림
"해태 메가츤데레 되기 전에 있던 별명이 순정싸이코? 였던 걸로 기억하는데 바뀌어서 참 다행이라고 생각함,,,,,,,,",버림
라따님이 순정의 반지도 직접 만들어주시고ㅠㅠㅠㅠ 무한감덩ㅠㅠㅠㅠㅠㅠㅠㅠ 라따님 제가 평생 모실게여ㅠㅠㅠ 정말 너무너무 감사합니다ㅠㅠㅠㅠ 라따님 고마워요~,기쁨
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 동군을 바라보는 지송이마저 웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 순정남아,기쁨
"이순정 작가님꺼 아녀라
이것도 볼만한데요",중립
청순한 스랄도 있음 ㅋㅋㅋㅋ 와우 그리기 전엔 그림 스타일이 순정체라 ㅠㅠ 오크인데 ㅋㅋㅋ 순정만화같은  ㅠㅠㅠ ㅋㅋㅋ,버림
동죽이 순정남인 모먼트가너무좋아나는미쳐,기쁨
우리얘린이 으나가 안좋아하는부위 안계시는분한테 주겠다는 말햇는데 그담날 으나가 해달라는대로 단체맨투맨맞춰입어줬어요 우리얘린이 순정파예요..,기쁨
아드리앙 진짜 너무 젠틀하다.. 정체 볼 수 있는데도 안보고 막 어휴 이 순정남,기쁨
와진짜 죽는줄 이...순정최강 2명이라니....,버림
"최한이순정멈머라고최한이멈머아니면누가멈머냐케일앞에서나름소심하게끼부리는최한보고싶다 망한플ㅇ러팅최한
저는밥을잘먹습니다케일님
?그래",기쁨
if 백건이 순정공이엇다면...,버림
목욕하다가 개빵터짐ㅋㅋㅋㅋㅋㅋㅋㅋ로로밈이 순정마초정형돈얘기해섴ㅋㅋㅋ,버릶
이순정... 가만안도... 디엠 빨리 보라고... 나 누웋ㄹ 거라고...,버림
"~1/10 리디북스

이순정 작가님의  1, 2부 기간 한정 12시간마다 무료 이벤트!
(1/16 1부가 기다무에서 유료로 전환됩니다.)

12시간마다 무료로 암살자 정주행하고 리디 포인트 받으세요!",버림
순정이...흑...죽기전에 실물로 보고싶은 순정이........ 순정이 꿈 꾸세요.....,기쁨
"무어라 따지고 들려던 도의 입이 물컹한 무언가로 막혀버렸음 입술 겉을 훑고 지나가는 건, 초면에, 거기다 자꾸만 앞길을 막던 이상한, 봐서는 안 될 것을 본 것 같은 좋지 않은 느낌이 들었던 그의 혀였다 바짝 얼어붙은 도가 동그란 눈에 힘을 주어 그의 표정을 살폈지 살포시 감은 눈이 순정같았음",버림
찐따에 좆밥인 남주인공이 아무것도 안했는데 예쁜여자들이 순정적으로 남주를 좋아하면서 경쟁한다 <- 이거 진짜 사람이랑 사람으로 사귀질 못하니까 라노벨씹뜨억들이 집착하는 클리셰잖아요... 실제 사람이랑 교제할 능력이 있어본적 없는 애들의 슬픈,버림
지그우라 너무 조아요ㅠㅠㅠㅠ ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 우라라가 가장 좋아하는 꽃인 코스모스의 꽃말이 순정인거 다들 알고계시나요ㅠㅠㅠㅠ,버림
야! 이! 코레일 것들아! 늬들 도대체 무슨 짓을 하고 있는 것이냐!!!! 기차에 간식 카트가 없어 졌다는게 말이 돼??????????? 오늘 기차에서 삶은 계란 먹을 부푼 꿈에 부풀어 있던 나의 이 순정! 어떻게 보상해 줄래????? 아! 진짜 20년 가까이 살다 보니 별 일을 다 겪네!!!!,버림
190131 아이돌 아니신지...?,버림
체심님 안녕하세요 혹시 천구비 외전도 소장본 내실 계획이 있으신지 여쭤보고싶어요 감사합니다 종이책을 손에 쥐어야 안심하는 … ? 저도 이 부분 많이 고민해봤는데요. 근데 이미 소장본 구매하신 분들은 배송비 두 번씩 나오시니까 ㅠㅠ 기구매자분들께는 세 권을…,중립
혹시 백종원님도 신뢰도 바닥이신지???,중립
"저 11시 쯤에 가능한데 같이 해주실분 없으신지ㅠㅠㅠ
6인플이라 없으시겠지...",버림
여기가 내 책상인지 복남씨 침대이신지..,중립
"민주당은 양심 좀 가지세요.
그리고 이 사건 최대피해자인 안철수 전 의원에게 사과하시고요. 한 정치인 이미지 짓밟아놓고선 무슨 하실말이 있으신지?",중립
혹시 대왕구름님 작품이신지......?,버림
"[시로신지] 뒷 모습
* 마무리 엉성함 주의
* 시로가 궁도부를 나간 후의 짧은 이야기",버림
춤신춤왕 노태현 어떠신지요,기쁨
이 일로 신지예씨가 너무 맹비난을 받지 않았으면 좋겠다.  그가 이번 사태로 지방 인프라의 빈곤함과 그 발전 필요성을 깨닫게 된다면 낫지 않겠나. 덕분에 많은 사람들이 목소리를 내고 있어서 다행이란 생각이 먼저 든다.,중립
"7. ㅇㅇㅇ과 ㅇㅇㅇ의 전투신이 제일 화려함 기대하셔도 ㅇㅋㅇㅋ
8. 하나같이 진창인 삶들
9. 그러나 더 나은 내일을 위해 발버둥 ㅅㅂ 나스죽어
10. 예전에도 그랬지만 신지 최애인 사람하고는 겸상 못할듯...ㅈㅅ
11. 수위가 예상보다 높다 그리고 ㅅㅂ 빻긴 빻았어 그냥 덤덤히 보긴 했는데",버림
티브이에 이준석 신지예 나오는데 신지예 말할 때 쟤 왤케 실실 웃음? 여자가 또박또박 거침없이 말하면 ‘한마디도 안 지려고 하네’ 하는 표정으로 웃는 남자들 토론 프로 등에서 많이 본 거 같다 반대의 경우는 본 기억이 없음,중립
"인영님( 
리퀘신청감사합니다6^-^)9",버림
"190125 - 보정

천사아니신지....?

크롭 및 2차가공금지",버림
"내일 서울 고등법원에서 안희정 성폭력 사건 2심 선고가 있습니다. 유죄를 간절히 바라는 여러분들을 위해 신지예의 그린펀치가 준비했습니다. 

1부. 안희정 1심 재판을 규탄한다(feat.파렴치한 안희정의 더티플레이) 
(타래로 이어집니다)",버림
다 다른 사람 아니신지,버림
아직까지도 라이더끼리 싸우는게 아닌지 걱정인 신지,중립
아까 전에 제 다리 무시던 분이 맞으신지....,버림
이러고 있다~,버림
"190118 YG보석함 10화

님 혹시 왕자님 아니신지",버림
숲의 정령 아니신지,버림
킷토킷토킷토카나우토신지테이타키미니우타이사사게루코노우타오(빠름),버림
"대학생 스팁버키보고싶다
스티브 미술전공도 좋은데 둘다 체대생인건 어떠신지요
버키 부상때메 훈련 같이못해도 스티브 끝날때까지 기다렸다 같이가고 어느날은 늦게까지 운동하다 함뜨하고 (개연성x",중립
"나경원씨 왜 문프님이 이 문제에 대해 입장표명을 해야 합니까..??
자기 복심이 징역형받아서 얼마나 괴로운 마음이신지 알텐데.. 이거 두번 죽이는 거 아닙니까..??
청와대에 가서 항의할 시간에 국회에서 일이나 하세요. 법안이나 만들어요.
저런 놈들 세비 주는게 아깝다..",화남
트친분 아니ㅎ신지...ㅜㅠㅠㅠ아...누구신지 모르겠어요 긍데 주셔서 정말 감사합니다 사랑합니다,버림
시로신지 루트 주세요 이거 왜 mp4로 저장했지,중립
아ㄱ님들 신지랑ㄱ유우히 가 미친 말도안돼 진자 사겨요,중립
"190106 GDA

김쪼꼬찐빵씨 아니신지",버림
사공 끌로우인데 차마 사공은 못 하구 제 티암에이 어떠신지요 껄껄- 아무도 없으면 똑땅해,버림
서울의 이런 과밀화 좀 해소해야하지 않겠냐? 신지예야?!?,중립
"190201 뮤직뱅크 출근길

저기 새벽부터 잘생긴 조각님
어디 박물관 출신이신지?",버림
"김경수
손석희
손혜원
서영교
김규식
조   국
임종석 등의 좌파 운동권 출신들을 보면서 한국정치/사회의 최대의 
걸림돌/적폐는 
바로 386 운동권이라는 생각이다.

여러분들의 의견은 어떠신지요?",화남
고위공작자의 비리나 범법행위 부정부패를 비롯한 각종 적폐와 만행들을 조장 방관하지 않으려면 반드시 공수처를 설치해야 한다.,버림
화천 산천어축제 오늘 일자로 방문객100만 명 돌파!,버림
"유시민 
유사시민 
진중권 진중못한시민 김갑수 갑갑한시민 김미화 미화된시민 김제동 제동풀린시민 김용옥   똘요욕시민  공지영 공지못한시민 김부선 부산스런시민 이재명 재명못한시민 이외수 이외의시민 안민석 안믿는시민 안철수 철수한시민",버림
"남다른 노력도 기울이지 않고 남다른 보람을 기다리는 사람은 훔쳐온 플라스틱 꽃나무에 나비가 날아오기만을 기다리는 사람과 같습니다.

- 이외수",버림
이외수 작품 '존버',버림
한남밴드맨은 왜 저러는거지 한줌인디에서 줄달린 악기좀 친다고 뭐 되는줄아나 뭐가 되어도 동의 없이는 하면 안됩니다 지들이 무슨 라이언맥긴리 청춘 그 찬란한 기록인척 하네 걍 이외수인데,화남
"겨울에 방콕하면서 읽을 만한, 재미있으면서도 영양가 높은, 소설집 한 권 강추합니다.",버림
이외수 최고의 문학적 성취는 존버가 아닐까,중립
"수염을 기르는 중인데 친구가 이외수 닮았다고 했다.
차별금지법 제정전이라서 봐줬다....",화남
왜지... 이외수 졸라 싫어하는데 왜 팔로우가 되어 있었을까요...? 소름,화남
"이외수씨는 ""성공""한 
""흑자""축제이니 더는 반대하지 말랍니다.",중립
미친 히영이 이번 컴백 이외수롤인가봐 나만큼 기른대,버림
동포를 돕는 일입니다. 동참을 기대합니다.,버림
남과 다르다는 것은 분명 외로운 것이다. 그러나 남과 다르다는 것이 그대의 존재 가치를 격하시킬 만한 이유가 될 수는 없다. -이외수 ‘청춘불패’,버림
이 시집 속에 시인의 진신사리가 들어 있습니다.,버림
"'화천 산천어 축제'에 가지 말아야 할 8가지 이유 
우선 반생태적, 비교육적, 비생명적이고요.
36만 마리 산천어 전량을 외지에서 사다가 죽이는 놀이를 하는데... 이게 뭔 축제입니까? 발광이지!",버림
"산천어축제가 끝났습니다. 결자해지, 필독을 권합니다.",버림
"이외수 ‘행간 청맹과니’부터 문학한남들 벽창호인 건 알아줘야 함,,, 지들 끝까지 잘못한 거 없대.. 니네 글 쓰면 니네 혼자 읽냐? 남들 보라고 출판까지 하는 거잖아. 다수 독자들이 표현에 문제가 있다고 지적하면 시류를 못 읽고 그런 표현을 쓴 자신을 반성해야지 뭔 행간이니 문맥 타령을 해",중립
국회에서 법안이 통과될 수 있도록 국회위원 특히 자한당 위원들의 동참을 촉구합니다.,버림
"명불허전, 왜 미국 CNN 이 화천 산천어 축제룰 세계 겨울 4대축제, 신 7대 불가사의로 지정했는가를 와 보시면 아시게 됩니다. 가족동반 대환영 ^^",버림
오늘 시작된 화천 '산천어 축제'에서 이외수 홍보대사를 찾아라!!,중립
전두환이 민주주의의 아버지라는 망언의 배경.,버림
오늘부터 산천어축제가 시작됩니다. 보통 축제가 아닙니다. 겨울철 세계 4대축제입니다. 대한민국 유일의 흑자축제입니다. 화천강으로 오세요. 다양한 볼거리 먹거리 놀거리들이 여러분을 기다리고 있습니다. 이외수도 함께 합니다. 악수. 덕담. 포옹. 사인. 기념사진. 막걸리 딱 한잔 가능합니다.,버림
비트코인 단톡방 캡쳐만큼 웃긴게 없음ㅋㅋㅋㅋㅋㅋㅋ 진짜 보고 또 봐도 개웃김ㅋㅋㅋㅋㅋ 이외수는 존버라는 말을 미리 만들어둔 것 외엔 쓸모없는 인간이 되어버렸고.,중립
"닉슨대통령 탄핵사유도 거짓말.
이명박근혜대통령도 거짓말을. 정진후도 여론조사 허위 광고 거짓말 쟁이! 정의당은 사과하라.  이재정은 대구로!",화남
눈치 보지 않고 할 말은 하면서 살아야 하지 않겠습니까,버림
그다음은 이외수,버림
이외수씨 트윗 지우고 다시 올렸네 ㅋ,중립
새로 부임하신 이규문 화천 경찰서장님과 감성마을 이외수 문학관에서  홍보 사진을 찍다.,중립
"화가 트위터 현황

- 맞차단
한웅변호사
이외수
탐정말로
이프레스 편집인
이경철
발해
왕수

- 차단
쪽발이, 찢발이",화남
이외수도 그렇고 지가 좆구린거 만들어놓고 문해력 운운하는건 예술맨 패시브인가봄,화남
정부는 설치하고자하나 국회가 문제입니다 선생님,버림
"페친 백세인님의 재미난 연구소에서 3.1 만세 100주년을 기념, 독립선언문 1만 장을 인쇄 투척한다고 합니다. 많은 분들의 성원과 동참을 호소합니다. (아래 선언문을 클릭해 주세요).",중립
"2년전 북해도 리즈시절(이라기엔 초사기급으로 잘 나온)사진 보면서 추억에 잠기기^^,,,, 저때보다 몸무게는 가볍지만,,,, 요즘엔 화장도 자주 안 하고 머리도 이외수같이 길러서 낭인됨 ㅠㅠ",중립
"얼마 전 산천어축제 홍보대사인 이외수 작가 및 축제 주최측에서 산천어축제를 비판한다고 비판했었죠. 그에 대해 다시 한번, 김산하 생명다양성재단 사무국장이 반박문을 올립니다.",중립
"초창기 트위터 시절 팔로하던 사람: 실친 두어명, 이외수, 공지영 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",화남
이외수 샘의 산천어축제 현장 생중계영상,버림
"정진후의 허위 광고!  
이정국은 심재철과 1,700 표차!
정진후는 이정국의 절반이하. 심상정은 사과하라! 이재정은 현실을 직시 하라!",화남
이외수네 걸러 걸러,화남
"먼 여행에서 돌아온 날
문틈에 시든 꽃 한 송이
물려 있다
그 애가 왔다 갔구나

이외수, 모월 모일

05:06 백현시",버림
이다윗 잘생곀ㅅ어.....,기쁨
"2월 20일 개봉 확정. 신흥 종교 집단을 쫓던 '박목사'가 의문의 인물과 사건들을 마주하게 되면서 시작되는 미스터리 스릴러. 이정재, 박정민, 이재인, 정진영, 진선규, 이다윗 등 출연.  장재현 감독 작품.",버림
이다윗 인스타 스토리 질문 받고 잇으니까 광국이 물어봐욘,중립
"‘더 테러 라이브’ 박신우 役 이다윗, 근황은?…남친짤 탄생",중립
스윙키즈 드디어 봄. 캐릭터들이 참 좋다. 로기수의 반항적이면서 끼넘치는 소년미와 양판래의 또랑또랑하고 당찬 매력이 특히 좋고. 연기도 다들 잘했다. 도경수 박혜수 연기 처음보는데 기대 이상. 이다윗은 갈수록 좋아지는 엄청난 배우. 춤 장면들 너무 좋고 음악과 음향 다 너무 좋다. 그런데..,기쁨
이다윗 팬 늘엇으면,기쁨
"20171015 2:25PM 남한산성-무대인사
참석자:황동혁 감독, 이병헌, 김윤석, 박해일, 고수, 조아인
Cast:이병헌, 김윤석, 박해일, 고수, 박희순, 송영창, 조우진, 이다윗, 허성태, 김법래, 조아인, 진선규, 유순웅, 박지일, 최종률, 문창길, 김서현, 김중기, 윤세웅, 신기준, 곽자형 외",버림
"""그것이 태어나고 모든 사건이 시작되었다”
의문의 인물들과 미스터리한 사건들!
지금껏 없던 음산함과 강렬한 비주얼",버림
"'스윙키즈' 박진주X이다윗, 장기 흥행 숨은 주역 '명품 존재감'",중립
중학교 때 애들이랑 다 같이 봤는데 그때 반 애들 다 이다윗 사랑했음...,기쁨
나는 진짜 이다윗이 싫어,화남
이다윗배우 연기 잘해서 좋다,기쁨
잘 안쓰지만 이다윗 팬카페 있습니다... 네이버에,중립
이다윗 아니엇으면 스윙키즈가 뭔지도 몰랏겟지 고마워,중립
"[  스윙키즈 ? 1월 12일 기준 ]

관람객 평점 9.05 ★★★★?
누적 관객수 146만1209(개봉25일차)",버림
"그렇게보니 긍정이체질, 순정에서 만났던 경수와 이다윗 배우님의 연기가, 사상이라는 것에 얽매이지 않아도 될 때 기수와 광국이가 평범한 현실친구로 남게 된다면 이렇지 않았을까 하는 가정을 보여주는 것 같아 거 묘하네.",중립
"[실시간 2위 더 테러 라이브] '더 테러 라이브'박신우 役 이다윗, 근황은?…남친짤 탄생",중립
"장재현 감독 & 이정재-박정민의 미스터리 스릴러 , 2월 20일 개봉 확정!

신흥 종교 집단을 쫓던 ‘박목사’(이정재)가 의문의 인물과 사건들을 마주하게 되며 시작되는 미스터리 스릴러.

이재인, 정진영, 진선규, 이다윗 등 조연 출연.",버림
