tweet,sentiment
석 큐비오너 님 ( 달리 어 ㆍ 옴 !!!!!!! ) 안녕하세요 이지오 너 노토 이 라고 하 어요 !!!! 큐비 랑 마지막 에 안 은 거 너무 찌 통 ㅇㅣ 었 지만 그래도 해피엔딩 이 어서 넘좃왓 어요 큐 비 넘이뻐 이 요 ㅜㅜㅠㅠ ( 큐 비 꼬 옥 ( 큐 비 : ?? )) 팔로 가 ᆯ 것 이 요 잘 부탁 드리 어요 !!! ,1
히히 바로 바로 ! ( 웅장 하 ᆫ 브 금 ) 궁디밈 을 쪼아 하 는 저 의 마음 이 지오 ~~ ~ ( ੭ ु ´͈ ³ `͈ ) ੭ ु⁾⁾･*♡ ,1
" 으악 이지오 너 님 !!!! 이 지 너무 ㅜ 이쁘 ᆸ니다 !!!!!! 사랑해 !!!! ( 꽥꽥 ;; 
으앙 마 자 이 요 이지 랑 안 은 거 찌 통 ㅜ 이엇 지만 살앗 으니 너무 ㅜ 다행 이 에요 () ? 마자 요 이지 가 이쁘 죠 ! ^^ 잘 부탁 드리 어요 오너 님 ~ ! ~  ",1
" 솔직 하 고 명랑 하 ᆷ 의 대명사 하면 오세훈 이지오 ㅇㅅㅇ !  
VOT E & amp ; RA N K | Make Yo ur Star Shine Out !  ",1
인생 실전 이지오 . 임연 수 화이팅 이지오 ! ,1
하 아 아 ㅏ 앜 ㅜㅜㅜ 세상 에 정말 이 ᆫ ㄴ 가요 역시 그 오빠 들 은 겨울 눈 내리 ᆯ 때 너무 이쁘 ᆫ 오빠 들 이 지오 아 아 아 옹 ㅇ 님 ㅁ 굿즈내시 이 면 핑구 태그 달아주시기에 여 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,1
정병희 손 나 남신이라규 ..! ♡ 꿀성대 이지오 ~~ ,1
이 모든 것 은 원판 이 & gt ; & gt ; 겁나 게 & lt ; & lt ; & lt ; 잘생기 ᆫ 쟝 덕분 이지오 ㅠㅜㅜ 이름 하 야 쟝 빨 ( ? ) 아 좀 더 멋 있 을 수 있 었 는데 손 이 불곰 손 이 라 다 못 담아내 었 구 흑흑 흑 이런 그림 으로 하이니 ᆷ 의 사랑 을 얻 게 되 다니 오 세상에 역시 쟝 은 쟝쟝맨이었군 이 뇨 ^ ! ^ ,1
소고기 님 두 새해 복 많이 받 으 세 용 ~ !! 으아 아 ㅠㅜ 좋 은 말씀 정말 감사 드리 ᆸ니다 ㅠㅜㅠ 저 도 저 의 그림 을 보 어 주 시 는 분 들 이 있 기에 너무 행복 하 구 그림 그리 는 것 이 더 즐겁 어 지 ᆫ답니다 ㅠㅜㅠ 다 여러분 들 덕분 이지용 ~ !! 언제나 감사 하 ᆸ니다 !! ,1
ㅋㅋㅋㅋㅋㅋㅋ 사진 은 방금 보 었 죠 정말루 저 의 최애짤 이 되 었 어 오 ㅠㅠㅠㅠ 보정 예쁘 구 승희 예쁘 구 옴그 님 사진 에 두 충성 이지용 .... ㅎㅎ& gt ; & lt ; 제 일 좋 어요 승희 사진 중 에 ㅈ 체 이 고 ㅠㅠㅠㅠㅍ ,1
이지우 보 ᆯ 생각 하 니까 행복 하 다 % ~ ,1
지원 아 이 지 원 ... 내 가 .. 마니 마니 .... 사라 내 어 .... 어쩜 저렇 게 완벽 하 ᆫ 포토 그래퍼 가 다 있 어 ,1
이 지원 끼 부리 는 스타일 이 ᆫ가 나 의 통장 에 빨대 꽂 어도 되 니까 나 여깄 다 지원 상 ... ,1
옴므 파 탈 이 지원이 나 의 얼굴 부터 그렇 어요 ㅠㅠ 섹시 뿜 뿜 ,1
봄 이 오 었 다 끝나 었 으니까 다정 하 ᆫ 이지 원상 보 고 최애돌 이랑 투표 스밍 하 러 가 용 ,1
이 지원 괴롭히 는 새기 들 다 나 와 죽이겟 서 ,1
이 지원 개 짱 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 지워 나 누가 때리 어 내 가 다 처리 하 어 주 ᆯ게 ㅠㅠㅠㅜㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,1
에리 들 화 삭히 시 고 우리 이 지원이 보 고 가 시 어요 ㅠㅜ ,1
엑 소 카이 김종인 이 지원 지원 상 체 고야 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 대박 이 야 벌써 ㅠㅠㅠㅠㅠㅠㅠ ,1
귀여워귀 여 ㅜ 어귀엽 다구 !!!! 이 지원 카이 !!! ,1
앞 ㄹ 으로 이 지원 차 ᆫ 양하 갯 삼 ,1
이 지원이 꽃뱀 이어도 나 의 전 재산 주 ᆯ 수 있 어 ,1
아 이 지원 기여웤 ㅋㅋㅋㅋ 못믿겠어랰 ㅋㅋㅋㅋ ,1
아까 끄듀 하 어서 아빠 랑 보 는데 용 국 이 나오 어서 아빠 쟤 야 아빠 가 맨날 내방 벽 보 고 욕하 는 그 대단 하 ᆫ 얼굴 이 쟤 야 근데 중국인 이야 대박 이 지 하 니까 아빠 가 감탄 하 어서 감탄 떡볶이 땡기 었 답니다 근데 상균이 와 태현 이 포스터 를 거부 하 는 저 의 벽지 혼내 어 주 세 여 ,1
" 옥주현 씨 의 안나 캐릭터 해석 이 매우 궁금 하 다 . 기회 가 되 ᆫ다면 옥주현 안나 - 이지혜 패티 로 다시 보 고 싶 다 .  
오늘 패티 강혜정 씨 진짜 멋있 고 최고 이 었 지만 , 이지혜 씨 로 도 보고싶다 .  ",1
" 맞 어요 임대료 카드 수수료 가 더 심각 
이지혜 어느 언론사 기자 이 ᆫ가요 ?  
취재 열심히 하 ᆫ 기자 이 고 소신 있 는 기자 이 라 쓰 어 멋지 다  ",1
" Retweeted 당근 둘 (  
이지혜 기자 좋 은 기사 감사 하 ᆸ니다 .  
가맹점 사장 님 들 "" 최저임금 보다 임대료 · 카드 수수료 가 더 고통 "" ",1
" Retweeted 당근 둘 (  
이지혜 기자 좋 은 기사 감사 하 ᆸ니다 .  
가맹점 사장 님 들 "" 최저임금 보다 임대료 · 카드 수수료 가 더 고통 "" ",1
" 옥주현 씨 의 안나 캐릭터 해석 이 매우 궁금 하 다 . 기회 가 되 ᆫ다면 옥주현 안나 - 이지혜 패티 로 다시 보 고 싶 다 .  
오늘 패티 강혜정 씨 진짜 멋있 고 최고 이 었 지만 , 이지혜 씨 로 도 보고싶다 .  ",1
" 맞 어요 임대료 카드 수수료 가 더 심각 
이지혜 어느 언론사 기자 이 ᆫ가요 ?  
취재 열심히 하 ᆫ 기자 이 고 소신 있 는 기자 이 라 쓰 어 멋지 다  ",1
" Retweeted 당근 둘 (  
이지혜 기자 좋 은 기사 감사 하 ᆸ니다 .  
가맹점 사장 님 들 "" 최저임금 보다 임대료 · 카드 수수료 가 더 고통 "" ",1
" Retweeted 당근 둘 (  
이지혜 기자 좋 은 기사 감사 하 ᆸ니다 .  
가맹점 사장 님 들 "" 최저임금 보다 임대료 · 카드 수수료 가 더 고통 "" ",1
" ┏━━━━━ • ⌜ღ⌟ • ━━━━━┓  
365 days with Lee Jihoon 
┗━━━━━ • ⌜ღ⌟ • ━━━━━┛  
*･ ﾟ  
{ 사랑해요 이지훈 } ♡  ",1
" 171214 상 암 합 정 
퇴근 길 에 문득 귀엽 은 지훈이 가 보 고 싶 어서 손바닥 댄서 훈냥 이 올리 기 ! 손바닥 챡챡챡챡 하 는 거 너무 귀엽 지 ㅠㅠㅠ  ",1
" 2018년 의 첫 날 ! 1 월 1 일 의 지훈 시 
올 한 해 도 잘 부탁 하 어 , 훈 아 
네 가 걷 는 길 을 늘 응원 하 며 따라가 ᆯ게 
작년 에 도 좋아하 었 고 올해 도 좋아하 ᆯ게  ",1
" 170708 성남파크 콘서트 우지 
너 를 모르 었었 다면 
내 가 어떻게 울적 하 ᆫ 
이 감정 을 웃 어 넘기 ᆯ까  ",1
" 150707 The Show 아끼 ᆫ다 
순영 볼링공 때문 에 뒤 로 넘어가 는 후니 ,, 분홍 멜빵 시절 그립 어 ㅠ - ㅠ  ",1
" 170621 주 간 아이돌 
긴장 하 ᆫ 이 우지 동글동글 말랑뽀짝해  ",1
이지훈 사랑합니다 ,1
이지훈 보 고 싶 네 여 ,1
" 170624 건대팬 싸 어 
우리 지훈이 세젤 귀 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ  ",1
" 새삼 이지훈 미모 가 나 의 삶 을 구하 었 다 
세상 너무 아름답 고 행복 하 어  ",1
" 튜 ㅠ  
ㅠ  
ㅋ  
ㅋ  
ㅋ  
ㅇㅏ 다행 이 다 추 국 ㅇㅣ 진 좌 못 그리 는 데 추국 이 ㅣ 사랑 맨 저깔 님 께 이뿌게보 엿 ㄷㅏ 니 흐 윽 . . .. ( 발라 당 ) 동 죽 ㅇㅣ 가슴 진자 넘 탐나 지안 나요 !!?!?????!!?? 저 만 그렇 다면 20 k ...  ",1
애 들 다 너무 귀엽 어 지 었 어 ㅜㅜ 얼굴 너무 작 어서 진심 베이비 들 ㅠ 뽀둥 이 들 언제 다 이리 다시 하얗 어 지 었 어 ㅠ 우리 석지 ᆫ 오빠 ㅠ 이세상 에 가장 완벽 하 ᆫ 미모 누구 이 냐 말 하 면 진 이진 ㅠ 감탄사 밖에 안 나오 어 . 언제 나 유쾌하 이 ᆫ 석지 니 가 하트 이 벤트 저작권 있다 이 고 ㅋㅋ 가요대제전 에서 자기 한테 하 어도 되 냐고 물어보 었 다고 함 ㅋㅋ ,1
ㅋㅋㅋㅋ 사 푸 어 이게뭐얔 ㅋ 이 것 이 불꽃놀이냨 ㅋㅋㅋ 폭탄 이진 ㅋㅋ 미쳤나봨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1
앙 스타 무섭 은 장르 군 이 여 .... 방금 히요리 랑 쥰 목소리 들어봣 는데 다행히 ( ? ) 치이 지 ᆫ 않 었 어요 .. 근데 외모 하나 ᆫ 진짜 취향 이 어서 흐 으 ,1
" 튜 ㅠ  
ㅠ  
ㅋ  
ㅋ  
ㅋ  
ㅇㅏ 다행 이 다 추 국 ㅇㅣ 진 좌 못 그리 는 데 추국 이 ㅣ 사랑 맨 저깔 님 께 이뿌게보 엿 ㄷㅏ 니 흐 윽 . . .. ( 발라 당 ) 동 죽 ㅇㅣ 가슴 진자 넘 탐나 지안 나요 !!?!?????!!?? 저 만 그렇 다면 20 k ...  ",1
애 들 다 너무 귀엽 어 지 었 어 ㅜㅜ 얼굴 너무 작 어서 진심 베이비 들 ㅠ 뽀둥 이 들 언제 다 이리 다시 하얗 어 지 었 어 ㅠ 우리 석지 ᆫ 오빠 ㅠ 이세상 에 가장 완벽 하 ᆫ 미모 누구 이 냐 말 하 면 진 이진 ㅠ 감탄사 밖에 안 나오 어 . 언제 나 유쾌하 이 ᆫ 석지 니 가 하트 이 벤트 저작권 있다 이 고 ㅋㅋ 가요대제전 에서 자기 한테 하 어도 되 냐고 물어보 었 다고 함 ㅋㅋ ,1
""" 떡국 가장 위험 "" 靑 뒤집 어 놓 은 헌재 소장 아재개 그 
2 일 청와대 에서 ‘ 문재인 대통령 과 떡국 을 먹 으면 나이 를 먹 기 때문 ” 이라고 말 하 어 영빈관 을 폭소케 하 었 다 
소심 하 게 읽 다가 너무 너무 웃기 어 배꼽 빠지 는 줄 알 었 습니다 .  
어쨌든 이진성 헌법재판 소장 님 새해 복 많이 받 으시 어요 ~  ",1
" 노 
노 노 노 
이것 은 팩 트 .. 이것 이 진실 .. ,, 
와이 는 
귀 
엽 
다 ..  ",1
밤톨 밤톨 하 ᆫ 승화 이 ᆫ 이 가 말랑말랑 하 게 부르 어요 ~ ♡ ,1
" 와 정승환 에 이진아 .... 씨엠송퀄리 티 ...  
울 다 녜 ᆯ 모델 하 는 업체 에서 는 다른 데 보다 유독 애정하는게느껴지 는데 .. 어디 가 든 엄 청 이쁘 ᆷ 받 는 우리멈 무 ...  ",1
" 로시 - stars 노래 좋 더라구 용 !  
이예린 - 그대 의 우주 도 좋 고 ,,, 
이진아 - 그대내품 에 도 좋아 용 ....  ",1
밤톨 밤톨 하 ᆫ 승화 이 ᆫ 이 가 말랑말랑 하 게 부르 어요 ~ ♡ ,1
" 와 정승환 에 이진아 .... 씨엠송퀄리 티 ...  
울 다 녜 ᆯ 모델 하 는 업체 에서 는 다른 데 보다 유독 애정하는게느껴지 는데 .. 어디 가 든 엄 청 이쁘 ᆷ 받 는 우리멈 무 ...  ",1
온유님 이랑 이진아 님 목소리 넘 잘 어울리 ᆫ다고 ㅜㅠㅜㅜ 같이 부르 는 부분 만 392747 번 듣 구 있 다 ... ,1
" 맞 어 . 노래 도 말 하 ᆯ 수 없이 좋 지만 , 가사도 재치 있 는 것 이 특유 의 매력 이 지 . 혹 , 잔잔 하 고 밝 은 노래 를 좋아하 ᆫ다면 이진아 양 노래 는 어떻 ᆯ까 싶 은데 . 물론 , 목소리 에 호불호 가 있 다지만 .  ",1
꾸기 중간 에 발바닥 에 하트 붙이 는 거 가까이 서 보 고 진짜 귀엽 었 는데 그 게 보 ᆫ 방 카메라 에 도 살짝 걸리 었 을 줄 이야 ... 하트 다시 쓰 어야 하 니까 테이프 붙이 는데 막 후후 불 던 것 도 귀엽 었 고 애 들 스탭 분 한테 테이프 같 은 거 얻 는데 그래서 석진이 가 우리 쪽 으로 도 도 도 달려오 던 것 도 지쨔 귀엽 어 쓰 어 흑흑 ,1
" 아 그리구 
찬배우 미 ᆷ 반장 많이하셧 다구 
극 중 의 로리 같 은 느낌 이 라구 ㅋㅋㅋ  
공부 하 ᆯ 때 ᆫ 열심히 하 고 친구 들 과 잘 어울리 고 극 중 로리 처럼 유머 감각 도 잇 구 ... ( 세상 진지 
그 와중엨 ㅋㅋㅋ  
진 : 윤 이 가 햄버거 많이 돌리 어서 반장 되 ᆫ 거 아니 냐고 그러 는데 여 ? ㅋㅋㅋ  
ㅋㅋㅋㅋㅋㅋㅋ  
객석 : ㅋㅋㅋㅋㅋ  ",1
한빙 지옥 통과 하 ᆯ 때 입 단체 로 다 얻 어서 졸지 에 귀엽 어 지 ᆫ 원맥이 를 더 귀여워하 는 덕춘 이 원맥덕 추 ᆫ 보 고 싶 다 덕츈 이 츄 어 ? 녜 츄어 여 츄어 도 쪼고 만 차마 아 랐 찌 녜 웡 맥 챠샤 님 알겠쬬 이 요 덕츄 이 나 너 너 모 귀엽 따 챠샤님 이 더 기여 어요 아니 고 두 ᆫ 아니에 여 ,1
기엽 이 구 성격조쿠 무슨 일 있 으면 걱정 먼저 하 어 주 는 착하 ᆫ 하진 이 한테 당장 가 시 어요 !! 배려심짱 이 ᆷ .. ,1
" 아침 으로 아빠 가 끓이 어 두 ᆫ 떡국 을 먹 고 , 가까이 살 지만 자주 만나 ᆯ 수 없 어 항상 그립 었 던 친구 를 만나 고 , 오붓 하 게 아빠 와 저녁 식사 하 ᆯ 오늘 하루 가 소중 하 고 따뜻 하 어서 올 한 해 도 잘 살 ᆯ 수 있 겠 다 싶 어 마음 이 편하 어 진다  ",1
" 20171231 팬 레터 
김종구 배우님 
2018 도 모두 종구해진하세 이 오 
평온 하 게 잠들 ᆫ 그 의 머리칼 
놀랍 은 글 을 쓰 어 내 는 크 고 거칠 ᆫ 손 
가지런 히 종이 에 올리 어 지 ᆫ 손가락 
그 손가락 끝 에 걸리 ᆫ 햇살 의 한 조각 이 부서지 네  ",1
