tweet,sentiment
" 정용화 는 개인 SNS 에 무엇 이 진실 이 든 자신 이 잘못 하 ᆫ 거 이 라고 사과 하 었 습니다 
하지만 이번 일 에 관련 되 ᆫ 사람 들 중 에 정용화 를 제외 하 고 는 그 누구 도 사과 하 지 않 었 습니다  ",3
" 이 와중 에 소속사 는 도대체 뭐 하 는 거 이 ᆯ까 ?  
팬 들 이진실 알리 ᆯ 때 적어도 소속사 는 
진실 이 ᆫ 기사 를 내 거나 잘못 되 ᆫ 기사 는 
내리 어야지 가만히 있 네 ㅋㅋㅋㅋㅋㅋ  
탈펜씨각 이 다 ;;  ",3
" 이제 생각 보다 많 은 사람 들 이 진실 을 알 어 가 고 있 어 
이제 숨 는 선택 대신 에 진실 을 밝히 고 사과 하 ᆯ 생각 하 는 것 이 어 때 
더 이상 이일 묻히 지 않 을 끄 어야 
팬 들 이 그렇게 안 두 ᆯ 꺼 이 고 아직 진실 을 원하 는 사람 들 이 많 거든  ",3
자유한국당 에 특별 활동비 받 어 묵 은 국회의원 이 다 의원 직 사퇴 하 어야 형평 성 에 맞 다 이진실 을 밝히 ᆸ시다 . 엘리트 들 이 불 이익 을 받 지 않 을려고 언론 이 침묵 하 고 . 방송 . 기자 . 시민 단체 가 침묵 하 고 . 정치 평론가 . 각 정당 대표 들 이 침묵 하 니 가면 속 에 악마 는 깨춤춥니 이 다 참 더럽 다 ,3
""" 저 ᆫ 양효실 이 젤 토 나오 어요 지 가 가르치 는 제자 들 데리 고 2 차 가해 가르치 고 서울대 미학 과 와 ᆫ 죠 ᆫ 개판 이 ᆫ ^^ 서동진 이 페북 에 미투 천박 하 어 최철 웅 강간범 이 ᆫ지 모르 었 어 웅엥웅엥 싸재 끼 ᆯ 때 마다 이진실 이 나라 얼마나 신나 하 던 지요 ㅎㅎ ... "" ",3
합 정지 구 . 기획 이진실 . 미러의미러의 미러 . 닫히 ᆫ 암실 속 거울 에 ᆫ 뭐 가 비치 ᆯ까 . 방사선 촬영 실 같 었 다 . 허나 대상 의 소실점 을 타 ᆯ 은폐 시키 는 데 실패 혹은 무능 하 ᆫ 미러링 은 결국 그 대상 의 감축 에 불과 하 지 않 은가 ? 그 거울 상의 왜 소함 에 대하 ᆫ 책임 내지 감내 를 관찰자 에 외주 화 시키 는 거 ᆫ 비겁 하 ᆫ 일 이 다 . ,3
" 미치 ᆫ 것 들 !! 걍죽창들고나와 죽창 플레이 하 어라 !!  
박근혜 대통령 님 자체 가 
좌 들 에게 얼마나 무섭 고 두렵 고 엄청나 ᆫ 존재 이 ᆫ지 
확실히 보이 어 주 는군 !!  
미안 하 ᆫ데 , 니들 이광 질 하 면 하 ᆯ수록 
나 는 왜 박 대통령 이 더 신뢰 되 고 더 존경 스럽 지 ?!  
오히려 니들 이 구리 ᆫ 짓 만 고르 어 하 는 느낌 같 은 느낌 !  
니들 이진실 을 덮 기 위하 어 광 질 하 는 느낌 같 은 느낌 !  ",3
" 그래 ? 한 번 세우 어 보 어 . 가 ᆯ 때 마다 대구 방문 세러모니 로 계란 한 판 씩 던지 어 줄라 이 니까 .  
"" 동대구역 광장 에 박정희 동상 을 "" .. 대구 시장 출마 이진훈 수성구 청장 제안 | 다음 뉴스  ",3
이진훈 의 동대구역 광장 ' 박정희 동상 건립 ' 발상 은 또 라이 수준 ~ ??? ,3
" 그래 ? 한 번 세우 어 보 어 . 가 ᆯ 때 마다 대구 방문 세러모니 로 계란 한 판 씩 던지 어 줄라 이 니까 .  
"" 동대구역 광장 에 박정희 동상 을 "" .. 대구 시장 출마 이진훈 수성구 청장 제안 | 다음 뉴스  ",3
이진훈 의 동대구역 광장 ' 박정희 동상 건립 ' 발상 은 또 라이 수준 ~ ??? ,3
노 잼 ㅅㅂ .... 방 민희 이찬수 ... ,3
" 정말 이재명 집사 님 ! 왜 그러 시 어요 정말 .  
분 당우리 교회 이찬수 목사 님 이 칭찬 하 시 ᆫ 이재명 집사 님 ! 정말 왜 그러 시 어요 .  
어제 김영화 ᆫ 후보 가 딱 한마디 하 잖아요 .  
[ 반성 ] 이 없 다고 .  
김영화 ᆫ 후보 79년 감옥 다녀오 ᆫ 거 ᆫ 다 무죄 판결 받 었 어요 .  
투옥 이 전과 라구요 ?  
사건 파헤치 려면 검사 사칭 하 어도 되 요 ?  ",3
걍 끼리끼리 만나 ᆫ 거 이 지 뭐 궁금 하 ᆯ 거 도 없 다 . 김정민 이나 얘 나 이찬오 나 다 비슷비슷 하 ᆫ 사람 들 ,3
패터슨 보 니까 이창동 시 를 너무 욕하 고 싶 은 ㅠ 이거 ᆯ 보 고 레포트 를 쓰 어야 하 었었 는데 정말 . . . 정말 하 기 싫 었 다 레포트 에 욕설 을 적 어도 되 나요 ? 문의하고싶엇 삼 ,3
겨스 님 한테 메일 보내 어야 겠 음 . . . 수업 시간 에 이창동 시 말 고 패터슨 을 보이 어 주 라고 제 에바 ᆯ ,3
패터슨 은 우리 과 에서 필수 적 으로 보 게 시키 었 어야 하 었 다고 생각 하 ᆷ 이창동 시 같 은 거 ᆫ 갖 다 버리 시 어요 ㅡㅡ ,3
이창동 시부랄롬 아 지옥 불 에 떨어지 어라 ,3
" 이창명 도 무죄 이 다 !!  
그런데 방구석 빡대 갈드 ᆯ ~~ 
이창명 은 유죄 확정 시키 고 ~~ 
성폭행 무고 무죄 만 죄 가 없 는 것 처럼 
몰아가 네 ㅉ 무죄 무 혐의 구분 도 못 하 는 
빡대갈 들  ",3
이채미 ᆫ 도 저렇 게 되 었 을지 머 르 ᆷ ㅅㅂㅅㅂ 아 짜증 마 ,3
야 나 랑 이채연 죽이 자 ,3
노무현 과 이철 이 원죄 . 문재인 대통령 도 자유 롭 을 수 없 는 의무 와 책임 . 노무현 을 대 어 신해 결자해지해 이 야 하 어야 하 ᆷ . 사망 하 ᆫ 여승무원 에게 빚 을 갚 어 함 . ,3
" 야 , 솔직히 당신 이 그 소리 하 ᆯ 입장 은 아니 지 . 진짜 웃기 네 .  
이철 전 코 레일 사장 “ 김대중 · 노무현 정부 도 관료 · 재벌 에 매몰 ··· 차기 정부 성패 달리 어 ” ",3
" 노무현 대통령 빈소 도 때리 어 부수 고 !  
세월호 유족 들 괴롭히 기 까지 하 며 
힘 자랑 하 던 경찰 들 은 어디 가 었 냐 !  
이철성 씨 ! 이거 ᆯ 그냥 보 고 있 을 거 이 오 ??  ",3
"[ 비하 이 ᆫ 드 뉴스 ] 이태우 · 진수희 "" 통합 뼈저리 게 후회 ""  
원래 안철수 가 그런 인간 이 라는 거 ᆯ 모르 었 다는 것 이 뼈저리 ᆫ 죄 !!  ",3
" 이태우 , 송파 을 예비 후보 사퇴 "" 안철수 새 정치 는 죽 었 다 ""  
안철수 새 정치 는 죽 은 거 ᆯ 다 알 는데 너 만 모르 었 던 것 이 고 
촬 스 비서 출신 이 , 청녀 이 ᆫ 최고 위원 주 ᆫ다니까 낼 르 ᆷ 받아먹 은 거 ᆫ 후회 안 하 냐 ?  
실력 을 갈 고 닦 어야지 , 엘리베이터 타 ᆯ 생각 만 하 니까 스텝 꼬이 지 
반성 하 어라 !!  ",3
" 청녀 ᆫ 이태우 , 실망 이 다 . 통합 때 편들 어 주 ᆫ 보상 을 요구 하 는 악다구니 를 그렇 게 하 나 ? 정치 가 무슨 한 판 에 끝나 는 백 미터 달리기 냐 ?  ",3
" 바른 정당 출신 들 은 정계 개편 을 노리 고 안철수 를 까 ᆫ다고 생각 하 기 이 라도 하 ᆯ 수 있 지 , 이태우 후보 는 대체 뭐 이 에요 ? 후보 들 지지율 이 의미 가 있 거나 , 흥행 이 되 거나 , 뭐 이 라도 이 어렵 은 선거 에서 도움 이 되 어야지 . 당 이 이기 려면 뭐 ᆯ 하 어야 하 ᆯ까 는 생각 안 하 나 ?  ",3
" 이준석 에 진수희 에 이태우 까지 왜 이렇 게 트롤 들 이 많 냐 . 선거 어떻 게 하면 이 길가 에 대하 ᆫ 고민 은 없 고 , 본인 들 에게 조금 이 라도 불리 하 면 언론 에 대 고 트롤 짓 하 고 있 네 .  ",3
" 오후 에 도 훈훈 하 ᆫ 소식 전하 ᆸ니다 .  
안철수 비서 출신 이태우 , 송파 을 불 출마 … "" 안철수 의 공처 이 ᆫ 관여 충격 ""  
"" 새 정치 죽 었 다 … 안철수 통합 에 찬성 하 ᆫ 것 후회 · 반성 ""  
"" 계파 싸움 몰두 실망 … 따로 살림 하 ᆯ 거 이 면 통합 왜 하 었 나 ""  
안철수 - 유승민 두 쓰레기 들 이 함께 자멸 하 는 중 ...  ",3
" 이태우 , 송파 을 예비 후보 사퇴 “ 안철수 새 정치 는 죽 었 다 ” 이 라는 기사 이 다 ... 한마디 로 이태우 는 권력욕 에 썩 어 빠지 ᆫ 젊 은 사람 이 다 .. 후보 에서 사퇴 하 면서 자기 가 모시 었 던 안철수 에게 비수 를 꽂 나 ? 자기 를 안 믿 어 주 어서 그런 거 아니 ᆫ가 ? 김근식 교수 는 안철수 지키 려고 후보 사퇴 하 었 는데 ...  ",3
" 이준석 , 이태우 두 사람 을 보 면 대한민국 의 정치 미래 도 밝 지 는 않 습니다 .  
구태 에 물들 어 재탕 , 삼 탕 .  
그러 면서 새 정치 들 을 요구 하 니 헛 웃음 이 나 ᆸ니다 .  ",3
" 자기 사람 도 이해 안 가 는 짓 을 하 고 분노 를 유발 시키 는데 뭐 이 ᆫ 정치 를 하 겠 냐 ?  
이제 하루하루 지켜보 는 것 도 한계 를 느끼 ᆫ다 
구 태의 끝 을 달리 는 안철수 는 정치 그만두 어라 
바른 미래 이태우 , 송파 을 불 출마 … ＂ 安 공처 이 ᆫ 관여 충격 ＂ ( 출처 : 뉴시스 | 네이버 뉴스 ) ",3
"[ 비하 이 ᆫ 드 뉴스 ] 이태우 · 진수희 "" 통합 뼈저리 게 후회 ""  
원래 안철수 가 그런 인간 이 라는 거 ᆯ 모르 었 다는 것 이 뼈저리 ᆫ 죄 !!  ",3
" 언론 은 어떻 게든 바르 ᆫ 미래 당 과 안철수 흠집 내 기 에 올인 하 ᆫ다 
이준석 박종진 이태우 전수희 
뭐 그러 ᆯ 수 도 있 죠 더불 어 당 성 추행 폭행 댓글 여론 조작 
만큼 하 겠 나요 ?  
또 국민 바른 당 통합 하 었 고 
색깔 다른 사람 들 갑자기 
모이 었 으니 각양각색 시끌시끌 하 겠 지요 그러나 
이러 다 다 거르 어 지 겠 지요 이제 컬러 가 나오 겠 지요  ",3
" 이태우 , 송파 을 예비 후보 사퇴 "" 안철수 새 정치 는 죽 었 다 ""  
안철수 새 정치 는 죽 은 거 ᆯ 다 알 는데 너 만 모르 었 던 것 이 고 
촬 스 비서 출신 이 , 청녀 이 ᆫ 최고 위원 주 ᆫ다니까 낼 르 ᆷ 받아먹 은 거 ᆫ 후회 안 하 냐 ?  
실력 을 갈 고 닦 어야지 , 엘리베이터 타 ᆯ 생각 만 하 니까 스텝 꼬이 지 
반성 하 어라 !!  ",3
" 청녀 ᆫ 이태우 , 실망 이 다 . 통합 때 편들 어 주 ᆫ 보상 을 요구 하 는 악다구니 를 그렇 게 하 나 ? 정치 가 무슨 한 판 에 끝나 는 백 미터 달리기 냐 ?  ",3
[ 다문화 척결 ] 이 땅 이 외국 인 들 한테 호구 나라 이 냐 ?? 외국 가 어 보 어라 자 국민 들 얼마나 보호 하 어 주 는지 . 그리고 이태원 가 면 완전히 짐승 같 은 양키세키 들 이 주인 이 다 . 이거 ᆫ 뭐 .. ㅉㅉㅉ 우리나라 공권력 정말 답답 하 ᆫ 수준 . ㅅㅂ ,3
""" 30 억 한강뷰 "" 이태임 과 "" 10억 신혼 집 "" 장신영 · 강경준 에 불편 하 ᆫ 시청자 들 
이런 거 방영 하 는 방송국 쓰레기 들 …  
 
그저 시청자 들 이 부러워하 ᆯ 거 만 방송 하 면 되 ᆫ다고 생각 하 지 ?  
방송국 쓰레기 들 정리 한번 하 어야  ",3
" 지 멋 대로 패권 부리 는 것 을 거침 없 다고 빨아주 는 
파이낸 셔 ᆯ 이태희 기레기 ..  ",3
" 이태희 이 기레기 는 얼마나 얻 어 치 어 먹 었 길래 전두환 짓 하 는 병신 보고 거침없 다고 오랄 마사지 질 이 냐 ㅉㅉ  
거침없 는 安 , 정당 규칙 변경 강행 .. 통합 위해 못 하 ᆯ 것 없 다 | 다음 뉴스  ",3
비트코인 사태 에서 문재인 정권 의 행적 을 보 면 매사 이하 동문 이 다 . 일단 졸개 몇몇 이 문재인 에게 문제점 을 이야기 하 면 솔깃 하 ᆫ 문재인 이 지시 를 하 고 그러 면 곧바로 폐지 나 중지 로 가 ᆫ다 . 그 후 여론 이 시끄럽 으면 그 제사 토론 에 들어가 는 식 … 이러 니 수천억 사회 비용 이 공중 으로 날아가 는 것 … ㅉ ,3
"[ 단독 ] ' BH ' 적히 ᆫ 상자 17 개 .. 국정 기록 유출 ?  
BH 이명박 재임 중 청와대 기록 물 무단 으로 빼내 비밀 창고 에 보관 하 어 오 ᆫ 의혹 제기 
대통령 기록 물 포함 되 어 있 을 경우 7 년 이하 징역 에 처하 어 지 는 중대 범죄 행위 
노통 한테 기록 물 훔치 어 가 었 다고 갖 은 모욕 죄 씌우 려던 명 박 이 이 새끼 야 
부메랑 졸라 쳐맞아라  ",3
"[ 단독 ] ' BH ' 적히 ᆫ 상자 17 개 .. 국정 기록 유출 ?  
2008 ~ 2011 
주요 국정 정보 ' , ' 청와대 제 1 부속실 ' , 봉황 문장 의 문서 파일 도 200 개 정도 
감옥 가 ᆯ 이유 가 또 하나 늘 었 네 !  
& gt ; 대통령 기록 물 포함 되 어 있 을 경우 7 년 이하 징역  ",3
" 수준 이하 김성태 야 
밀양 화재 책임 은 나라 망치 ᆫ 
니 놈 들 책임 이 다 
홍변태 한테 묻 어 보 어야지 
도지사 선거 도 못 하 게 몽니 나 어 
부리 ᆫ 양아치 가 누구 이 ᆫ지  ",3
" 요즘종북좌빨 들 행동 눈 꼴 사납 죠 ?  
하나하나 씩 조져나갑시 다 
일 따 ᆫ Mbc 시청 률 1 % 이하 로 
낮추 ᆸ시다 지금 2 % 이 ᆫ 대 
Mbc 최승 호 광우병 사태 를 선동 하 ᆫ 장본인 이 ᆸ니다 
방송 이 살 어야 대한민국 이 
살아나 ᆸ니다 애국 이 별거 있 나요 종북좌빨방송불청 하 는 것 이 애국이죠  ",3
" 새 누리 이하 자유당 은 범죄 소굴 이 다 .  
일 점 하나 도 남기 지 말 고 싸 그리 탈탈 털 어서 범죄 씨앗 을 말리 어야 하 ᆫ다 
홍문종 , 공천 헌금 10억 돈세탁 정황 .. 소환 예정 |  ",3
" 대통령 기록 물 관리법 - 대통령 기록 물 을 무단 으로 은닉 또는 유출 하 ᆫ 자 를 7 년 이하 의 징역 또는 2 천만 원 이하 의 벌금 에 처하 도록 규정 하 ᆫ다 
다 스 창고 의 이명박 청와대 문서 관련 ' 실수 ' 이 라는 황당 하 ᆫ 변명 을 하 ᆫ 이명박 측 .. 검찰 은 기록 물 관리법 위반 도 적용 하 어서 엄벌 해 야 !  ",3
" 김세연 · 남경필 · 이학재 , 바른 정당 탈 당 설 , 설익 은 밥 뜸 들이 기 꼴 이 고 전형 적 이 ᆫ 기회주의자 들 의 눈치 보 기 꼴 이 다 . 정치 적 소신 은 오 ᆫ 데 가 ᆫ 데 없 고 양지 찾아다니 는 철새 무리 꼴 이 고 강 남간 제비 봄 오기 를 기다리 는 꼴 이 다 . 낡 은 보수 가 신 보수 흉내 내 기 꼴 이 고 가짜 보수 가 진짜 보수 욕 보이 는 꼴 이 다 .  ",3
" 떠나 는 놈 이나 , 남 는 놈 이나 ... 그 놈 이 그놈 ....  
김세연 · 이학재 · 남경필 이르 면 내일 통합 불참 · 탈 당 선언 ( 종합 ) ",3
" 바른 당 33 → 9 명 ?  
저 게 양당 기득 권 의 폐해 다 
더 민주 자유당 에 굽신거리 어야 국회의원 하 어 먹 는 거 
국회 는 국민 의 것 이 아니 ᆫ 문재인 과 박근혜 를 위하 ᆫ 국회 고 국회 이 었 다 
그런 국회 를 국민 에게 되돌리 어 주 려는 것 이 안철수 고 
==  
이학재 도 떠나 나 … 바른 정당 , 33 → 9 명 ' 한 자리 수 ' 정당 위기  ",3
" 의미 있 나요 ?  
일본군 성 노예 ( 위안부 ) 를 창설 하 ᆫ 이종만 의 외손자 이 고 자신 은 외할아버지 가 자랑 스럽 다는데 , 이한열 열사 를 대역 하 ᆫ 배우 이 라는 것 이 당신 에게 어떤 의미 가 있 나요 ?  ",3
" 왜 전두환 , 장세동 같 은 5 공 세력 들 이 잘 먹 고 잘 살 는 거 에 대하 어서 ᆫ 분노 하 지 않 고 이한열 은 운동권 남자요 정이 이 니 헛 소리 하 고 남자 만 주요 배역 나오 ᆫ다고 분노 하 는 것 이 정상 적 비평 이 ᆸ니까 ?  ",3
"“ 영화 ‘ 1987 ’ 아무 나 함께 보 ᆸ시다 ” 상영관 통째 빌리 ᆫ 40 대 
이런 미친넘 이 있 어서 박종철 영화 에 잇 어 이한열 영화 도 촬영 에 들어가 었 데 ᆫ다 
좌 빨 딴따라 가 이한영 역 맡 고서 진실 되 게 연기 를 하 겠 다 ᆫ다 
진실 되 지 않 은 영화 에 뭐 가 진실 이 냐 
국회 에서 헌법 몽 땅 바꾸 ᆫ다고 하 고 , 은행 에서 인공기 날리 고 
개판 이 다  ",3
" 나 는 전두환 , 장세동 은 절대 언급 하 지 않 는 듀나 가 잠재 적 5 공 지지 세력 아니 이 었 나 의심 하 ᆫ다 . 이한열 은 최루탄 에 맞 어 죽 었 는데 박종철 고문 을 은폐 하 도록 지시 하 ᆫ 전두환 , 장세동 은 지금 도 쿠데타 는 구국 의 결단 이 라며 호위호 식 하 거늘 !  ",3
청래 이 야 . 너 ᆫ 앞으로 걸래 가 맞 다 . 너 아들 은 개걸 이 래 . 낮짝 도 두껍 네 어디 이 라고 내밀 고 시부리 이 냐 . 국민 이 그 따위 사과 로 이해나 용서 를 하 겠 냐 . 이제 금산 으로 내려가 어서 찌 그라 지그 이 라 . 꼴 도 보 기 싫 다 ,3
하루 종일 크 게 오디오 에 티브이 틀 시 는 거 ᆫ 뭐 이 지 부모 님 은 ?.. 내 가 온수 쓰 는 거 조금 이 라두 전기 쓰 는 거 를 아주 화 를 내 시 고 ; 여러 가지 나 를 다 미워하 는 거 같이 보이 어 . 화만 내 고 조은 거보 이 면 뺏 어 가 시 고 . 나 의 학교 손톱깎이 세트 전 에 강제 로 뺏 어 가 시 었 던 거 도 이해 가 안 되 는데 . 나 의 학교 에서 주 ᆫ 거 를 .. 내 가 그 학교 학생 이 ᆫ데 . ,3
마에다 준 에 대하 어서 빻 은 소리 하 는 새끼 들 다 싫 다 . 심장 이식 에 대하 어서 앤젤 비트 실사 판 이 니 뭐 이 니 남 의 실존 하 는 아픔 을 이해 못 하 고 네타거리 로 쓰 어 먹 는 공감 능력 결여 되 ᆫ 새끼 들 너무 보 기 싫 다 ,3
종현 이 가 쓰 ᆫ 노래 를 부르 고 종현 이 가 주 ᆫ 꽃 다발 을 받 고 종현 이 랑 친하 ᆫ 지인 이 ᆫ 너 가 어떻 게 그 딴 말 을 하 니 ? 생각 이 없 니 ? 혹시 우리 애 가 너 한테 고민 이 라도 얘기 하 었 을까 보 어 겁 나 ᆫ다 너 가 나 ᆫ 우울 하 ᆫ 것 이 이해 가 안 가 ~ 이렇 었 을까 보 어 ,3
" 이해진 , ' 양파 껍질 ' 처럼 나오 는 의혹 에 ' 곤혹 '  
이해진 참 어리석 다 .. 네이버 를 그냥 유럽 법인 으로 옮기 는 것 이 나 음 .  
이 나라 에 백 날 젊음 바치 어 보 었 자 소용없 어요 .  ",3
" 네이버 댓글 이 다 이 ᆫ 운영 과 프로그램 운영 
그리고 관련 검색 어 삭제 에 대하 ᆫ 
전문가 의 조사 아니 수사 가 필요 하 ᆸ니다 .  
쉽 지 ᆫ 않 을 거 이 ᆸ니다 .  
이해진 뒤 에 누 가 있 는지 아니 까요 .  
그래도 반드시 하 어야 하 ᆸ니다 .  
국내 최대 포털 이 이 따위 로 운영 되 ᆫ다면 
이거 ᆫ 국정원 대선 조작 을 방치 하 는 것 과 
다르 ᆯ 것 이 없 을 거 이 ᆸ니다 .  ",3
" 네이버 의 먹이사슬 을 추적 하 어 재벌 , 가짜 언론 , 사이버 언론 ( 포털 등 ) , 극우 정치 세력 등 이 유착 하 ᆫ 이해진 의 쪽제비 같 은 음지야행 적 진보 정책 역행 을 밝혀내 어서 그 의 사과 를 받 어 내 어야 하 ᆸ니다 .  ",3
네이버 수사 와 처벌 을 계속 요구 하 는 거 이 ᆫ 정의 를 세우 자는 말 이 고 멈추 지 않 고 외치 ᆯ수록 언제 간 밝히 어 지 ᆯ 거 이 ᆷ . 지금 은 네이버 가 편법 과 불법 으로 사각 지대 에서 우리 를 가지 고 놀 겠 지만 그것 도 한계 가 오 ᆯ 거 이 ᆸ니다 . 꼬리 가 길 면 잡히 ᆫ다는 속담 은 틀리 지 않 습니다 . 이해진 꼭 감옥 가 ᆯ 거 이 ᆸ니다 . ,3
네이버 이해진 망하 었 으면 ,3
애 들 만 이 아니 라 더 많 은 범죄 집단 이 돈 받 고 댓글 조작 실시간 검색 어 조작 을 하 ᆫ다 . 의뢰자 중 대 형 연예 기획사 들 도 의심 되 ᆫ다 . 수사해야 하 ᆫ다 . 근본 적 으로 네이버 가 문제 . 자체조작질 에 조작 방지 도 안 하 는 거대 정보 권력 . 이해진 을 구속 시키 어야 하 고 네이버 법 을 만들 어야 하 ᆫ다 . ,3
"[ 한겨레 사설 ] 네이버 의 검색 어 삭제 , 사실 상 ' 여론 조작 ' 아니 ᆫ가 | 다음 뉴스 
이해진 을 소 환조 사하라 ~  ",3
" 세계 적 이 ᆫ 기업 들 과 경쟁 운운 하 며 피하 어 가 던 네이버 이해진 은 이거 보 고 느끼 는 거 없 냐 
EU ＂ 인스타그램 , 구글+ 도 온라인 ' 불법 콘텐츠 와 전쟁 ' 에 합류 ＂ ( 출처 : 연합뉴스 | 네이버 뉴스 ) ",3
" 네이버 이해진 감옥 보내 자 ~ 여론 조작 통하 어 극 혀 ᆷ 사회악 조장 , 망 중립 성 훼손 , 사람 들 의 제대로 생각 하 고 판단 하 ᆯ 권리 박탈 , 기득 권 에 무조건 부역  ",3
이해진 이 인간 부터 처벌 하 어야 하 ᆷ . 네이버 를 쓰레기장 으로 만들 ᆫ 장본인 . 양심 도 없 는 인간 임 ,3
" .  
원전 비리 관련 문건 에 는 
& lt ; 원전 방사 성 폐기물 처리 및 
원전 계측 제어 쪽 민간 업체 의 설립 · 소멸 까지 노무현 정권 과 이명박 정권 의 핵심 이 깊숙이 개입 하 어 이권 을 챙기 ᆫ 정황 이 자세 하 게 담기 어 있 다 & gt ; 
06 년 이해찬 · 한명숙 노무현 이 UAE 를 번갈 어 방문 하 면서 MB 로 이어지 ᆫ 원전 비리 실체 를 밝히 겠 냐 이 요 ㅋ  ",3
" 초딩 중딩 말 들 도 많 네요 .  
정치 고수 이해찬 이 대선 때 보수 를 죽 어야 하 ᆫ다는 발언 으로 홍준표 초딩 을 구하 었 고 그 반대 급부 로 문재인 을 대통령 을 만들 었 죠 .  
국민 은 지 들 기득 권 을 위하 어 선동 이나 하 는 정치인 을 대딩 , 정치 9 단 이 니 생각 하 지 않 을 거 이 ᆸ니다 .  
정치 에서 배우 ᆯ 거 ᆫ 유치원 에서 다 가르치 ᆸ니다  ",3
" 퇴출되야 하 ᆯ 정치인 은 보수 이 든 진보 든 
다 있 다 ... 이 들 이 밥줄 연장 하 려 선동 하 ᆫ다 ...  
정체성 이 진보 이 냐 ? 보수 이 냐 ? 외치 며 
친박 서청원 .. 김문수 .. 최경환 .. 이인제 
김대중 팔 이 박지원 . 정동영 . 천정배 .. 유 성협 
노무현 팔 이 .. 이해찬 .. 정청래 
이 들 이 적폐 이 고 선동 꾼 이 다 ...  ",3
" 우째 심상정 을 보 면 진정 성 이 느끼 어 지 지 않 는다 . 개인 적 으로 진정 성 이 쩔 게 느끼 어 지 는 분 들 이 ᆸ니다 . 문재인 대통령 , 이해찬 , 이낙연 , 추미애 , 임종석 , 최재성 , 김경 수 , 박주민 ... 여러분 도 느끼 어 보 시 어요 ..  ",3
이현우 는 모르 겠 고 최경환 이 너 의 이놈 닭뇬믿 고 어깨 에 힘주 고 눈깔 에 힘들 어 가 고 주둥이 나불대 던 때 가 어그 제 같 은데 너 의 이놈 아 국민 들 보 기 부끄럽 지 않 는 냐 OOO 몇놈더남 었 다 이한구 이정 현 윤상현 서청원 이 이놈 ... ,3
이현우 는 모르 겠 고 최경환 이 너 의 이놈 닭뇬믿 고 어깨 에 힘주 고 눈깔 에 힘들 어 가 고 주둥이 나불대 던 때 가 어그 제 같 은데 너 의 이놈 아 국민 들 보 기 부끄럽 지 않 는 냐 OOO 몇놈더남 었 다 이한구 이정 현 윤상현 서청원 이 이놈 ... ,3
