tweet,sentiment
요즘 의 홍상수 보 면 김민희 가 작품 의 원천 이 되 ᆫ 듯 하 ᆫ 느낌 이 다 . 오래 전 에 장미희 와 염문 이 돌 었 던 이장호 감독 생각나 ᆫ다 . 그때 용기 있 게 선택 을 하 었 어야 하 는 것 이 아니 ᆫ가 하 는 느낌 도 들 고 .. 때로 사람 은 존재 그 이상 이 다 . ,5
" \ ' 흑기사 \ ' 김래원 신세경 , 결혼 준비 … 장미희 에게 주례 부탁  ",5
1897 영화 요약 본 보니 이희준 이란 기자 는 이상호 기자 하고 비슷 하 게 생기 었 네 ,5
그리고 이희준 은 김 자 홍 역할 을 맡 은 차태현 과 찍 은 드라마 전우치 에서 강림 역 을 맡 었었 다 .. ,5
이혜정 ¨ 이희준 과 결혼 후 나 의 편 이 생기 ᆫ 것 같 어 편안 하 어 지 어 ¨ ,5
" ｀ 저그 ᆯ러 스 ｀ 인교진 , 백진희 X 최다니엘 관계 폭로 ¨ 보스 와 동거 ¨ ( 종합 ) ",5
"[ ★ SH O T ! ] 인교진 소이현 , 둘째 백일 가족사진 .. ＂ 바르게 키우 ᆯ 것 ＂ ( 출처 : OSEN | 네이버 TV 연예 ) ",5
" 인교진 소이현 , 둘째 솟 은 백일 인증 샷 “ 바르게 잘 키우 겠 습니다 ” ",5
"[ 단독 ] 인교진 · 소이현 , ' 동상이몽 2 ' 합류 "" 장강 커플 잠시 하차 ""  
출처 : 일간스포츠 | 네이버 TV 연예  ",5
"‘ 동상이몽 2 ’ 측 “ 인교진 소이현 합류 , 장강 커플 잠정 하차 ”( 공식 ) ",5
"[ 단독 ] 인교진 · 소이현 , ' 동상이몽 2 ' 합류 ＂ 장강 커플 잠시 하차 ＂ ( 출처 : 일간스포츠 | 네이버 TV 연예 ) ",5
"[ liveen TV ] 최다니엘 백진희 이원근 차 주영 인교진 차주 영 , ‘ 저그 ᆯ러 스 ’ 종 방연 참석 :  ",5
""" アイユのミューズ？ 幸 せ。 私 の 支 えであり、 仲間 ""  
[ 직격 인터뷰 ② ] 유인나 "" 아이유 의 뮤즈 ? 행복 하 어 .. 나 의 버팀목 이 자 동반자 "" ",5
""" アイユのミューズ？ 幸 せ。 私 の 支 えであり、 仲間 ""  
[ 직격 인터뷰 ② ] 유인나 "" 아이유 의 뮤즈 ? 행복 하 어 .. 나 의 버팀목 이 자 동반자 "" ",5
"[ OSEN 뉴스 ] [ 직격 인터뷰 ② ] 유인나 ' 아이유 의 뮤즈 ? 행복 하 어 .. 나 의 버팀목 이 자 동반자 '  
' 내 가 책임지 고 보살피 어 주 어야 하 ᆯ 사람 이 고 동시 에 내 가 힘들 ᆯ 때 기대 ᆯ 수 있 는 버팀목 이 다 . 평생 서로 의 삶 에 참견 하 며 , 맛있 는 거 많이 먹 으며 살 기 로 하 었 다 . ' ",5
" 유인나 에게 아이유 란 
“ 내 가 책임지 고 보살피 어 주 어야 하 ᆯ 사람 이 고 동시 에 내 가 힘들 ᆯ 때 기대 ᆯ 수 있 는 버팀목 이 다 . 평생 서로 의 삶 에 참견 하 며 , 맛있 는 거 많이 먹 으며 살 기 로 하 었 다 . ” ",5
[ OSEN 뉴스 ] [ 직격 인터뷰 ② ] 유인나 ＇ 아이유 의 뮤즈 ? 행복 하 어 .. 나 의 버팀목 이 자 동반자 ＇ ,5
" 10 일 빅뱅 태양 을 시작 으로 레드벨벳 , 위너 , 빈지노 , 블랙 핑크 , DJ DOC , FT아일랜드 , NCT , 걸스데이 , 유키스 , 라붐 , 황치열 , 곽진언 , 존 박 , 인순이 , 김준수 등 이 25 일 폐막식 전 까지 하루 씩 공연 의 헤드라이너 를 맡 는다 . 특히 군 복무 중 이 ᆫ 빈지노 와 김준수 의 공연 이 시선 을 끌 ᆫ다 .  ",5
정사 이 ᆫ 문제 로 임성은 이 짊어지 고 사장 한테 따지 었 다가 이주노 가 임성은 내쫓 어 버리 ᆫ 것 이 이주노 자기 가 망하 게 되 는 첫 번 째 이유 가 되 었 지만 ,5
아이 데려오 ᆫ 남자 분 이 1 집 이후 임성은 이 빠지 고 들어오 ᆫ 남자 보컬 분 이 ᆯ 터 이 ᆫ데요 ...? ,5
어 생각 하 어 보 니 박성현 이 나중 에 들어오 ᆫ 멤버 이 었 던 것 같 네요 아니 근데 정말 임성은 너무 놀랍 고 ... ,5
임성은 이 독보적이 이 었 는데 .. 정사 이 ᆫ 해달 이 라고 하 었 다고 탈퇴 시키 어 버리 고 잘 나가 던 그룹 을 파탄 내 다니 .. ,5
" 송진아 는 나중 에 보드 선수 로 나오 고 , 임성은 은 얼마 전 에 불청 에 나오더만  ",5
" 영턱스클럽 임성은 , 1 집 후 탈퇴 이 유 ? "" 다른 친구 들 정산 때 문 "" ",5
"[ 실시간 3 위 임성은 ] 영턱스클럽 임성은 , 탈퇴 이유 보니 ? 눈물 고백 ‘ 안타깝 어 ’ ",5
영턱스클럽 임성은 ＂ 돈 밝히 는 나쁘 ᆫ 애 ... 팀 탈퇴 요구 받 어 ＂ ( 출처 : 전자신문 | 네이버 TV 연예 ) ,5
"' 슈가 맨 ' 시즌 2 영턱스클럽 , 임성은 · 한현남·송진 아 등 근황 은 ? 마케팅 PD · 사업가 변신  ",5
공유 이번 에 ᆫ 정유미 이 야 ...? 옛날 에 임수정 이 랑 비밀 결혼 하 ᆫ다고 찌 라시 돌았었는뎅 •• 오빠 그냥 도깨비 하 시 어요 ... ,5
[ 프로젝트 ③ ] & lt ; 리틀 포레스트 & gt ; 임순례 감독 - 휴식 같 은 영화 ... 영화 장면 이 떠오르 ᆯ 때 마음 이 편안 하 어 지 기 를 ( 출처 : 씨네21 | 네이버 TV 연예 ) ,5
"‘ 우생 순 ’ 임순례 감독 , ‘ 리틀 포레스트 ’ 로 4 년 만 에 스크린 복귀 ! “ 휴식 같 은 영화 를 선물 하 ᆸ니다 ! ” ",5
임순례 감독 ‘ 리틀 포레스트 ’ 선택 하 ᆫ 이유 “ 휴식 같 은 영화 ” ,5
" 임순례 감독 은 "" 요리 보다 는 인물 들 의 이야기 에 포커스 를 두 고 만들 었 다 . 사람 과 사람 사이 의 관계 가 잘 드러나 ᆯ 수 있 도록 노력 하 었 다 . "" 라고 전하 며 일본 판 ' 리틀 포레스트 ' 와 는 다르 ᆫ 매력 을 가지 ᆫ 작품 이 되 ᆯ 것 이 라고 밝히 어 영화 에 대하 ᆫ 관심 을 더욱 증폭 시키 고 있 다 .  ",5
‘ 리틀 포레스트 ’ 임순례 감독 “ 휴식 같 은 영화 선물 하 고 싶 었 다 ” ,5
"‘ 리틀 포레스트 ’ 임순례 감독 “ 김태리 , 꾸미 거나 가식 적 이 지 않 은 배우 ” ",5
"' 리틀 포레스트 ' 임순례 감독 ＂ 류준열 , 분량 적어도 출연 결심 ＂ ( 출처 : 일간스포츠 | 네이버 TV 연예 ) ",5
" 국방부 의장대 가 시상식 과 문화 공연 · 국기 게양 등 을 지원 하 며 , 현재 군 복무 중 이 ᆫ 연예인 옥 택연 과 임시완 , 황광희 , 빈지노 등 4 명 이 본인 들 의 희망 에 따르 어 올림픽 기간 중 현장 에서 열리 는 문화 행사 에서 노래 부터 사회 까지 다양 하 ᆫ 재능 을 뽐내 ᆯ 예정 이 다 .  ",5
" 결국 ... 어떤 식 으로 이 든 출연자 들 중 누구 이 ᆫ 가와 는 알콩달콩 이 나오 어야 하 는데 ... 그 게 걱정 이 시 겠 다 . 결국 장기용 과 엮 을게 아니 라면 , 다른 배우 가 또 필요 하 ᆯ 터 이 고 ... 지금 나오 는 인물 들 로 만 으로 는 이야기꺼 리가 부족 하 ᆫ 거 ᆫ 확실 하 고 ...  ",5
"' 강렬 눈빛 ' 장기용 ＂ 2018년 , 쉬 지 않 고 일 하 고 싶 다 ＂ [ 화보 ] ( 출처 : 스포츠조선 | 네이버 TV 연예 ) ",5
"' 강렬 눈빛 ' 장기용 "" 2018년 , 쉬 지 않 고 일 하 고 싶 다 "" 【 Kstory 】 :  ",5
" 장기용 - 이예 나 결별 , 소속사 YG 발 빠르 ᆫ 대응 에 일침 쇄도 "" 팬 들 좀 졸 로 보 지 마 "" ",5
12 일 장기용 과 이 예나 의 열애설 이 불거지 었 는데요 . ,5
상처 남기 ᆫ 장기용 X 이 예나 의 뒷북 열애설 ,5
" [데일리메일] [데일리메일] 장기용 ♡ 이예 나 , 1 년 째 열애 중 ➠ 당당 데이트 시선집중  ",5
“ 장기용 · 이예 나 열애 ? 이미 헤어지 었 다 ”( 공식 입장 ) 【 Kstory 】 :,5
"[ 공식 ] YG 측 ＂ 장기용 , 이예 나 와 이미 결별 … 작품 응원 부탁 ＂ ( 출처 : 뉴스1 | 네이버 TV 연예 ) ",5
"[ 공식 입장 ] 이 예나 측 "" 장기용 과 결별 .. 각자 자리 에서 응원 하 ᆯ 것 "" - 마 이포 커스  ",5
" 장기용 이예 나 열애 ? YG 측 "" 이미 헤어지 ᆫ 상태 , 작품 응원 하 어 달 라 "" - 마 이포 커스  ",5
" 이 예나 · 장기용 "" 이미 헤어지 ᆫ 사이 … 서로 응원 하 는 동료 "" - 마 이포 커스  ",5
장기용 측 “ 이 예나 와 이미 헤어지 ᆫ 상태 ”( 공식 ) ,5
" ＇ 장기용 결별 ＇ 이예 나 , 누구 이 ᆫ가 보 었 더니 … ＇ 써클 ＇ 그 여자  ",5
" 장기용 - 이예 나 결별 , 소속사 YG 발 빠르 ᆫ 대응 에 일침 쇄도 "" 팬 들 좀 졸 로 보 지 마 "" ",5
12 일 장기용 과 이 예나 의 열애설 이 불거지 었 는데요 . ,5
" ＇ 장기용 결별 ＇ 이예 나 , 누구 이 ᆫ가 보 었 더니 … ＇ 써클 ＇ 그 여자  ",5
""" 게릴라 콘서트 재현 "" .. ' 밤 도깨비 ' 장기하 · 이홍기 · 종현 , 깜짝 버스 킹 | 다음 연예  ",5
[ KBS 연기대상 ] 박서준 김지원 나란히 네티즌 상 “ 서로 가 아니 었 다면 .. ” ,5
조각 남서 냉혹 하 ᆫ 킬러 로 영화 ' 울 는 남자 ' 주인공 장동 이 건 ,5
성실 하 ᆫ 옆집 오빠 … 가 틀리 ᆫ 말 은 아니 ᆫ데 . 김래원 씨 가 상 벤츠 에다 PD 는 정도전 강병 택 PD 님 … 재밌 습니다 ㅣ ' ◇ ') 9 주연 은 김래원 신세경 서지혜 장미희 이 에요 ! ,5
" 흑기사 보 면 거의 로미오 와 줄리엣 이 ᆫ데 근데 서로 를 막 을 부모 님 이 다 돌아가 시 ᆫ 상 태임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이 게 뭐 이 람 .... 흑기사 정말 ....  
남 주 아빠 피해자 & lt ; 여주 아빠 가해자 & lt ; 서브남주 아빠 젤 나쁘 ᆷ ... 그래서 남 주 여 주 사이 괜찮 음 ... 아 이거 ᆫ 진짜 보 어야 알 어 신세경 서지혜 장미희 미모믿 고 함 봐라  ",5
요즘 의 홍상수 보 면 김민희 가 작품 의 원천 이 되 ᆫ 듯 하 ᆫ 느낌 이 다 . 오래 전 에 장미희 와 염문 이 돌 었 던 이장호 감독 생각나 ᆫ다 . 그때 용기 있 게 선택 을 하 었 어야 하 는 것 이 아니 ᆫ가 하 는 느낌 도 들 고 .. 때로 사람 은 존재 그 이상 이 다 . ,5
" 흑기사 17 회 줄거리 대사 , 한강 자살 하 ᆫ 샤론 바로 돌아오 었 다 , 슈퍼맨 되 ᆫ 김래원 이 유 은 가락지 ? 박철민 해라 아빠 싸움 본 영미 신소율 , 해라 빨갛 ᆫ 코트 돌려주 고 , 장미희 향수  ",5
"[ TV 캡처 ] \ ' 흑기사 \ ' 서지혜 , 장미희 에 \ "" 내 가 김래원 죽이 었 어 \ "" 고백  ",5
" \ ' 흑기사 \ ' 장미희 , 서지혜 향하 ᆫ \ ' 냉랭 표정 \ ' … 200년 애증 관계 변화 생기 나 ?  ",5
"‘ 흑기사 ’ 서지혜 , 김래원 찌르 고 장미희 찾 었 다 … 표정 은 ‘ 냉담 ’ ",5
" \ ' 흑기사 \ ' 서지혜 X 장미희 , 200년 ↑ 애증 의 공생 관계 … 변화 생기 나 ?  ",5
"[ DA Y 컷 ] ' 흑기사 ' 서지혜 X 장미희 , 200 년 만 에 갈라서 나 .. 심각 하 ᆫ 분위기  ",5
" 흑기사 18 회 줄거리 대사 , 신세경 김래원 결혼 신혼여행 브레이크 고장 , 박철민 샤론 손잡 다 , 빨갛 ᆫ 코트 기억 , 지훈 스파 이 들키 다 , 서지혜 기억 못 하 는 이유 장미희 기도 , 윤달 홍 증언  ",5
" 업적 2 . 쫑포 이 든 인근 해변 이 든 가 면 버스킹하 는 친구 들 을 보 ᆯ 수 있 는데 여수밤바다 는 ( 어쩌 ᆯ 수 없이 ? ) 단골 레파토리 . 근데 대부분 잘 소화 하 고 원 곡 싱크 로 율 아주 높 음 . 가만 생각 하 어 보 니 장범준 창법 자체 가 , 그리 ' 상품 화 ' 되 지 않 은 아무추워 적 매력 이 있 어서 가 아니 ᆯ까 생각 하 어 봄  ",5
"[ 실시간 2 위 보아 ] 장성규 , 육중 하 어 지 ᆫ 몸 100 . 3 kg ? … 발음 대결 마저 패배 & amp ; quot ; 뉴스 안녕 & amp ; quot ;  ",5
"‘ 믹스 나인 ’ 노홍철 → 장성규 , 탑나 이 ᆫ 발표 식 진행 맡 는다 [ 공식 입장 ] ( 출처 : 스포츠동아 | 네이버 TV 연예 ) ",5
" 장성규 , ' 나 혼자 산다 ' 전현무 한혜진 열애 에 "" 예쁘 ᆫ 사랑 하 시 기 ᆯ "" ",5
" 전현무 한혜진 열애 소식 에 장성규 아나 "" 예쁘 ᆫ 사랑 하 시 어요 "" ",5
" 장성규 아나운서 , 전현무 한혜진 "" 열애 를 축하 하 어 예쁘 ᆫ 사랑 하 기 ᆯ "" ",5
" 장성규 아나 , 전현무 한혜진 축하 “ 예쁘 ᆫ 사랑   하 기 ᆯ ” ",5
" 장성규 아나 , 전현무 한혜진 축하 "" 예쁘 ᆫ 사랑 하 기 ᆯ "" ",5
" Q . 윤아 와 도 호흡 을 많이 맞추 었 다 
맞 다 . 영화 ‘ 공조 ’ 나 드라마 ‘ 왕 은 사랑 하 ᆫ다 ’ 에서 함께 하 었 다 . 윤아 도 참 귀엽 다 . 씩씩 하 고 싹싹 하 고 .  
bnt , 장영남 인터뷰  ",5
"[ bnt 화보 ] 장영남 "" 임시완 , 촬영 현장 서 나 ᆯ 긴장 시키 ᆫ 배우 .. 눈빛 너무 좋아 "" | 다음 연예 チャン・ヨンナム、 「 イム・シワン、 撮影現場 での 日々緊張 させた 俳優 。 目 つき 大好 き 」 ",5
"[ 인터뷰 ] 장영남 "" 사람 답 은 배우 로 기억 되 고 싶 다 "" ",5
"[ ★ 화보 ] 장영남 ＂ 임시완 , 다시 한 번 호흡 맞추 고 프 ᆫ 배우 ＂ ( 출처 : 머니 S | 네이버 뉴스 )  
チャンヨンナム "" イムシワン、もう 一度呼吸合 わせたい 俳優 "" ",5
" 장영남 “ 임시완 , 촬영 현장 서 나 ᆯ 긴장 시키 ᆫ 배우 … 눈빛 너무 좋아 ”  
チャンヨンナム "" イムシワン、 撮影現場 で 私 を 緊張 させた 俳優 … 目 つきがとてもいい "" ",5
" Q . 윤아 와 도 호흡 을 많이 맞추 었 다 
맞 다 . 영화 ‘ 공조 ’ 나 드라마 ‘ 왕 은 사랑 하 ᆫ다 ’ 에서 함께 하 었 다 . 윤아 도 참 귀엽 다 . 씩씩 하 고 싹싹 하 고 .  
bnt , 장영남 인터뷰  ",5
"[ 화보 ] 장영남 "" 임시완 , 촬영 현장 에서 날 긴장 시키 ᆫ 배우 .. 눈빛 너무 좋아 "" | 다음 연예 チャン・ヨンナム、 「 イム・シワン、 撮影現場 での 日緊張 させた 俳優 。 目 つき 大好 き 」 ",5
장준환 감독 초기 에 & lt ; 지구 를 지키 어라 & gt ; 작품 으로 굉장히 주목 받 은 감독 이 고 문소리 배우 랑 결혼 하 ᆯ 때 같 은 영역 에서 소신 있 는 사람 들 이 연 이 잘 닿 었 다 생각 하 었 는데 세월 이 흐르 어 여성 파트너 는 고민 에서 멈추 지 않 고 한 걸음 나아가 는 성과 를 내 고 ,5
"‘ 1987 ’ : 광장 을 다루 는 태도 에 대하 어 
장준환 감독 은 계속 하 어서 386 세대 의 감성 , 부채 의식 , 폭력 성 등 을 영화 에 담 어 오 었 다 . 그 경험 을 살리 어 만들 ᆫ & lt ; 1987 & gt ; 은 6 월 항쟁 이 벌어지 기 까지 의 과정 을 세세 하 고 꼼꼼 하 ᆫ 고증 을 통하 어 그리 어 내 ᆫ다 .  ",5
"' 1987 ' 이한열 기념 사업회 · 장준환 "" 강동원 , 박근혜 서슬 감당 하 고 출연 .. 깊 은 감사 "" | 다음 연예  ",5
장준환 한밤 보 고 울 었 을까 안 울 었 을까 .... ,5
장준환 은 설명 충 이 다 ,5
" 246 만 돌파 ‘ 1987 ’ 장준환 감독 “ 진심 이 다 하 었 다 , 통 하 었 으면 ” ",5
" 초반 긴장감 이 이 게 한국 영화 의 연출 이 ᆫ가 싶 을 정도 로 좋 으나 , 
뒤 로 가 ᆯ수록 고전 적 이 ᆫ 장치 들 이 많 어 지 자 초반 의 좋 은 연출 이 다 묻 힘 , 
김무열 연기 는 매우 인상 적 , 
‘ ",5
"【 韓国記事 】  
[ 단독 ]‘ 보이스 ’ 시즌 2 배우 이하나 합류 ... 장혁 · 김재욱 은 출연 불발 
[ 単独 ] 「 ボイス 」 シーズン 2 俳優 イ・ハナ 合流 ... チャン・ヒョク、キム・ジェウクは 出演不発  ",5
" やっぱり 出 ないよな  
[ 단독 ]‘ 보이스 ’ 시즌 2 배우 이하나 합류 ... 장혁 · 김재욱 은 출연 불발 ( 출처 : 서울경제 | 네이버 TV 연예 ) ",5
" 아 ... 예느 는 역시 ... 어쩐지 시간 넘 빠듯 하 ᆯ 거 같 은 느낌 이 더 라니 ...  
[ 단독 ]‘ 보이스 ’ 시즌 2 배우 이하나 합류 ... 장혁 · 김재욱 은 출연 불발 ( 출처 : 서울경제 | 네이버 TV 연예 ) ",5
장현승 측 “ 본인 확인 결과 신수지 와 교제 중 ” 열애 인정 ( 공식 입장 ) ,5
" 비스트 출신 장현승 프로 볼 러 신수지 , 4 개월 째 열애 중 
볼링 이 맺 어 주 ᆫ 인연  ",5
" 장현승 · 신수지 , 4 개월 째 열애 … 양측 소속사 “ 확인 중 ”  
자세 하 ᆫ 기사 는  ",5
